customer_id,complaint_date,complaint_category,severity,comment,resolution_time_days,escalated
CUST0002363,2023-12-20,Poor Customer Service,4,"The online portal is confusing and hard to navigate, needs improvement",0,0
CUST0002364,2023-12-27,Poor Customer Service,2,"Happy with the new rate plan options, they really fit my needs well",2,0
CUST0002366,2023-06-15,Billing Error,2,Called to inquire about my bill details and payment options,14,0
CUST0002366,2023-01-24,Environmental Concern,1,The new smart meter is working perfectly and I love the detailed usage data,1,0
CUST0002366,2023-06-17,High Bill,4,"My neighbor has the same plan but pays less, something doesn't add up",0,0
CUST0002366,2023-08-10,High Bill,2,"The online portal improvements are excellent, much easier to use now",5,1
CUST0002366,2024-11-18,Poor Customer Service,2,Requesting meter check at my property at a convenient time,1,1
CUST0002366,2024-03-16,Connection Issue,3,"The meter reading seems inaccurate again, this keeps happening",14,0
CUST0002366,2024-11-17,High Bill,4,"I was promised a callback but never received one, disappointed",0,0
CUST0002366,2024-11-03,Poor Customer Service,4,Waited on hold for 45 minutes which is unacceptable in this day and age,4,0
CUST0002366,2024-04-18,Delayed Response,3,I feel like I'm not getting value for what I'm paying every month,2,0
CUST0002366,2024-05-01,Environmental Concern,1,"The online portal improvements are excellent, much easier to use now",10,1
CUST0002366,2023-01-21,High Bill,3,Power flickering has been an ongoing issue that nobody seems to fix,14,1
CUST0002367,2024-06-16,High Bill,3,Just wanted to confirm receipt of my recent payment submission,8,1
CUST0002368,2023-02-20,Billing Error,4,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",0,1
CUST0002369,2023-11-16,Rate Increase,1,"Appreciate the prompt service restoration, great job by the crew",12,0
CUST0002369,2023-07-12,High Bill,3,Calling to verify my autopay is set up correctly for next month,5,0
CUST0002369,2023-01-16,Service Outage,2,Very satisfied with how quickly the outage was resolved in our area,2,0
CUST0002369,2023-03-25,Environmental Concern,4,"Had to call multiple times to get any kind of response, frustrating",16,1
CUST0002370,2024-04-13,Billing Error,2,Pleased with the energy savings tips provided during my last call,0,0
CUST0002370,2023-05-29,Environmental Concern,3,Resolution took much longer than what was originally promised to me,0,0
CUST0002371,2024-02-01,Environmental Concern,3,"I was promised a callback but never received one, disappointed",8,0
CUST0002371,2024-06-27,Delayed Response,4,"The meter reading seems inaccurate again, this keeps happening",6,0
CUST0002372,2024-02-02,Environmental Concern,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",4,0
CUST0002376,2024-07-25,Connection Issue,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",2,0
CUST0002376,2024-03-07,Environmental Concern,5,"I want to cancel my service immediately, this has been an absolute nightmare",11,0
CUST0002376,2023-12-23,High Bill,4,"The online portal is confusing and hard to navigate, needs improvement",0,0
CUST0002376,2024-12-28,Poor Customer Service,4,I am extremely frustrated with the complete lack of communication from your team,8,0
CUST0002376,2023-07-02,Service Outage,2,"Great experience overall, the agent went above and beyond to help me",3,0
CUST0002377,2023-02-24,Connection Issue,1,Very satisfied with how quickly the outage was resolved in our area,8,0
CUST0002377,2024-12-26,Billing Error,5,"Terrible service, been waiting for weeks with no resolution whatsoever",8,1
CUST0002377,2024-01-05,Billing Error,4,Resolution took much longer than what was originally promised to me,16,0
CUST0002377,2024-04-14,Environmental Concern,5,Completely fed up with the constant outages and zero accountability from management,3,0
CUST0002377,2023-04-12,Billing Error,5,"Your company is a disaster, I've never dealt with such incompetent service before",2,0
CUST0002377,2024-03-01,Service Outage,2,Need information about available rate plans and any current promotions,3,0
CUST0002377,2023-05-19,Meter Malfunction,3,Following up on my previous service request submitted last week,2,0
CUST0002378,2024-08-01,Environmental Concern,4,The billing cycle change caused confusion on my payment schedule,0,0
CUST0002379,2023-10-09,Billing Error,2,Pleased with the energy savings tips provided during my last call,3,0
CUST0002379,2023-11-21,Poor Customer Service,4,Resolution took much longer than what was originally promised to me,1,0
CUST0002379,2023-05-28,Environmental Concern,4,I feel like I'm not getting value for what I'm paying every month,4,1
CUST0002381,2024-03-18,Poor Customer Service,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",2,1
CUST0002382,2024-08-26,Environmental Concern,3,Want to understand the breakdown of charges on my latest bill,9,0
CUST0002382,2023-11-11,Rate Increase,3,Called to inquire about my bill details and payment options,3,0
CUST0002383,2023-03-14,Meter Malfunction,5,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",9,1
CUST0002384,2023-08-03,Rate Increase,1,"Your team handled my move-in process smoothly, very happy with the experience",25,0
CUST0002384,2024-02-12,Poor Customer Service,2,Very satisfied with how quickly the outage was resolved in our area,5,0
CUST0002385,2024-09-10,Billing Error,3,Want to understand the breakdown of charges on my latest bill,17,1
CUST0002385,2023-06-11,Environmental Concern,2,"Appreciate the prompt service restoration, great job by the crew",1,0
CUST0002386,2023-03-18,Billing Error,3,Waited on hold for 45 minutes which is unacceptable in this day and age,12,0
CUST0002386,2024-01-20,Rate Increase,4,The technician didn't show up during the scheduled time window again,2,0
CUST0002386,2023-07-05,Poor Customer Service,3,Inquiring about payment plan options available for my account,0,0
CUST0002386,2023-09-26,Meter Malfunction,3,Service interruption was really inconvenient and disrupted my work,11,1
CUST0002386,2023-01-19,High Bill,3,"I was promised a callback but never received one, disappointed",6,1
CUST0002386,2024-06-01,Rate Increase,1,Customer service representative was very helpful and knowledgeable,5,0
CUST0002386,2024-06-25,High Bill,2,Need to schedule a routine maintenance appointment for my meter,3,0
CUST0002386,2024-03-17,Meter Malfunction,3,I feel like I'm not getting value for what I'm paying every month,7,0
CUST0002387,2024-11-26,Environmental Concern,4,Completely fed up with the constant outages and zero accountability from management,8,0
CUST0002387,2023-04-18,Delayed Response,2,Want to understand the breakdown of charges on my latest bill,9,0
CUST0002387,2024-01-19,Meter Malfunction,3,"I was promised a callback but never received one, disappointed",1,1
CUST0002387,2023-01-29,Delayed Response,4,"The incompetence of your billing department is beyond belief, absolutely furious",6,1
CUST0002387,2023-05-16,Billing Error,5,"I want to cancel my service immediately, this has been an absolute nightmare",8,0
CUST0002387,2023-03-17,Poor Customer Service,5,"My power has been out for 3 days and all I get is automated responses, shameful",0,0
CUST0002387,2024-04-22,Rate Increase,3,"I was promised a callback but never received one, disappointed",31,1
CUST0002388,2024-10-20,Connection Issue,2,Following up on my previous service request submitted last week,7,0
CUST0002390,2023-01-16,Meter Malfunction,5,"My power has been out for 3 days and all I get is automated responses, shameful",13,0
CUST0002390,2023-12-23,Meter Malfunction,3,Calling to verify my autopay is set up correctly for next month,1,0
CUST0002390,2024-10-17,Environmental Concern,1,Really appreciate the proactive notification about the planned maintenance,3,1
CUST0002393,2024-12-12,Delayed Response,5,"My power has been out for 3 days and all I get is automated responses, shameful",0,0
CUST0002394,2023-12-02,Environmental Concern,3,"My neighbor has the same plan but pays less, something doesn't add up",8,1
CUST0002395,2024-05-27,Connection Issue,2,"Your team handled my move-in process smoothly, very happy with the experience",3,0
CUST0002396,2024-12-25,Delayed Response,4,Resolution took much longer than what was originally promised to me,1,0
CUST0002396,2024-07-02,Poor Customer Service,1,"Happy with the new rate plan options, they really fit my needs well",2,0
CUST0002396,2024-03-13,Billing Error,3,Question about the peak and off-peak pricing hours for my plan,6,0
CUST0002397,2024-05-12,High Bill,3,Service interruption was really inconvenient and disrupted my work,2,1
CUST0002397,2024-04-14,Environmental Concern,2,Really appreciate the proactive notification about the planned maintenance,5,0
CUST0002397,2024-09-29,Delayed Response,4,Waited on hold for 45 minutes which is unacceptable in this day and age,10,0
CUST0002397,2023-03-16,Delayed Response,4,Service interruption was really inconvenient and disrupted my work,1,0
CUST0002398,2024-11-04,Environmental Concern,3,Not satisfied with the response I got from the support agent,1,1
CUST0002398,2024-01-16,Connection Issue,5,I am extremely frustrated with the complete lack of communication from your team,9,0
CUST0002398,2023-10-13,High Bill,4,How dare you raise rates again after providing such terrible unreliable service,19,0
CUST0002398,2024-08-07,Connection Issue,3,I feel like I'm not getting value for what I'm paying every month,4,0
CUST0002398,2023-10-24,Billing Error,3,Looking for details on estimated vs actual meter readings,6,0
CUST0002399,2024-09-05,High Bill,2,Need to schedule a routine maintenance appointment for my meter,18,0
CUST0002399,2024-07-21,Poor Customer Service,2,Requesting meter check at my property at a convenient time,19,0
CUST0002400,2024-03-10,Poor Customer Service,3,"The meter reading seems inaccurate again, this keeps happening",7,0
CUST0002400,2024-04-22,Service Outage,4,"I regret ever signing up with this company, worst decision I ever made",6,1
CUST0002401,2023-07-26,Meter Malfunction,2,"Happy with the new rate plan options, they really fit my needs well",0,1
CUST0002401,2024-02-04,Delayed Response,3,"Had to call multiple times to get any kind of response, frustrating",2,0
CUST0002401,2023-04-04,Environmental Concern,1,Really appreciate the proactive notification about the planned maintenance,19,0
CUST0002401,2024-10-15,Poor Customer Service,1,Very satisfied with how quickly the outage was resolved in our area,19,1
CUST0002401,2023-06-20,Poor Customer Service,4,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",7,1
CUST0002402,2024-12-13,Rate Increase,2,Checking on the status of my refund that was processed recently,0,1
CUST0002402,2023-07-05,Poor Customer Service,3,I feel like I'm not getting value for what I'm paying every month,28,0
CUST0002403,2024-12-20,Rate Increase,1,"Happy with the new rate plan options, they really fit my needs well",0,0
CUST0002403,2023-10-26,Service Outage,4,"The incompetence of your billing department is beyond belief, absolutely furious",1,0
CUST0002405,2024-04-06,Poor Customer Service,3,"Bill seems higher than expected this month, not very happy about it",10,0
CUST0002405,2024-10-28,Environmental Concern,1,"The autopay setup was easy and the confirmation was immediate, well done",10,0
CUST0002405,2024-12-19,High Bill,3,I feel like I'm not getting value for what I'm paying every month,3,0
CUST0002405,2024-11-29,High Bill,1,Impressed by the professionalism of the technician who visited my home,15,0
CUST0002405,2024-11-17,Service Outage,4,"I want to cancel my service immediately, this has been an absolute nightmare",3,0
CUST0002405,2023-10-09,Environmental Concern,2,Question about the peak and off-peak pricing hours for my plan,14,0
CUST0002405,2024-10-21,Connection Issue,2,Just wanted to confirm receipt of my recent payment submission,2,0
CUST0002408,2024-04-10,Environmental Concern,2,Question about the peak and off-peak pricing hours for my plan,9,0
CUST0002408,2024-11-19,Connection Issue,3,Power flickering has been an ongoing issue that nobody seems to fix,9,0
CUST0002409,2023-01-14,Rate Increase,4,The billing cycle change caused confusion on my payment schedule,2,0
CUST0002409,2024-03-06,Meter Malfunction,4,"Your company is a disaster, I've never dealt with such incompetent service before",5,0
CUST0002409,2023-03-10,Billing Error,2,Just wanted to confirm receipt of my recent payment submission,1,0
CUST0002411,2024-03-14,Billing Error,1,"Great experience overall, the agent went above and beyond to help me",5,0
CUST0002411,2024-06-22,Environmental Concern,1,Very satisfied with how quickly the outage was resolved in our area,4,0
CUST0002411,2023-10-18,Connection Issue,1,"Your team handled my move-in process smoothly, very happy with the experience",11,0
CUST0002412,2023-01-01,Meter Malfunction,4,"My neighbor has the same plan but pays less, something doesn't add up",25,1
CUST0002412,2023-07-07,Connection Issue,1,"Great experience overall, the agent went above and beyond to help me",5,1
CUST0002412,2024-04-03,Billing Error,3,I feel like I'm not getting value for what I'm paying every month,5,1
CUST0002412,2024-03-27,Billing Error,3,Service interruption was really inconvenient and disrupted my work,6,0
CUST0002412,2023-12-07,Rate Increase,2,Pleased with the energy savings tips provided during my last call,7,0
CUST0002412,2023-11-18,Environmental Concern,5,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",17,0
CUST0002412,2023-12-21,High Bill,3,Checking on the status of my refund that was processed recently,7,0
CUST0002412,2024-01-20,High Bill,3,Just wanted to confirm receipt of my recent payment submission,10,0
CUST0002413,2023-03-21,Rate Increase,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",5,0
CUST0002416,2023-12-19,Service Outage,1,"Appreciate the prompt service restoration, great job by the crew",1,0
CUST0002416,2024-12-07,Connection Issue,3,Calling to verify my autopay is set up correctly for next month,2,0
CUST0002416,2024-04-14,Billing Error,5,"I regret ever signing up with this company, worst decision I ever made",0,1
CUST0002416,2024-08-04,Delayed Response,2,Really appreciate the proactive notification about the planned maintenance,51,0
CUST0002416,2023-02-13,Rate Increase,4,I am extremely frustrated with the complete lack of communication from your team,9,0
CUST0002416,2024-09-10,Service Outage,1,"The online portal improvements are excellent, much easier to use now",3,0
CUST0002416,2024-05-27,Rate Increase,3,The technician didn't show up during the scheduled time window again,13,0
CUST0002417,2024-02-26,Meter Malfunction,2,"Your team handled my move-in process smoothly, very happy with the experience",2,0
CUST0002417,2024-12-20,Environmental Concern,3,Asking about the process for transferring service to a new address,12,0
CUST0002418,2023-06-26,Rate Increase,2,Inquiring about payment plan options available for my account,10,1
CUST0002418,2023-03-09,Delayed Response,5,How dare you raise rates again after providing such terrible unreliable service,7,0
CUST0002418,2023-11-27,Billing Error,1,Really appreciate the proactive notification about the planned maintenance,11,1
CUST0002418,2024-05-08,High Bill,3,Service interruption was really inconvenient and disrupted my work,5,0
CUST0002418,2023-08-17,Environmental Concern,2,Called to inquire about my bill details and payment options,5,1
CUST0002418,2023-04-06,Service Outage,3,Resolution took much longer than what was originally promised to me,4,0
CUST0002418,2023-03-23,Service Outage,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",1,0
CUST0002421,2024-04-23,Service Outage,3,Not satisfied with the response I got from the support agent,8,0
CUST0002421,2023-02-19,Delayed Response,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",1,0
CUST0002421,2023-05-24,Rate Increase,2,Calling to verify my autopay is set up correctly for next month,1,0
CUST0002421,2024-12-20,Environmental Concern,4,Resolution took much longer than what was originally promised to me,0,0
CUST0002421,2023-08-02,Environmental Concern,3,I feel like I'm not getting value for what I'm paying every month,12,1
CUST0002421,2023-09-11,Billing Error,4,"Outrageous bills with no explanation, I am seriously considering switching providers immediately",0,0
CUST0002421,2024-03-07,Rate Increase,5,Completely fed up with the constant outages and zero accountability from management,0,1
CUST0002421,2024-06-03,Poor Customer Service,4,Not satisfied with the response I got from the support agent,0,0
CUST0002421,2023-03-21,Connection Issue,2,"Great experience overall, the agent went above and beyond to help me",2,1
CUST0002421,2023-04-18,Rate Increase,4,Service interruption was really inconvenient and disrupted my work,4,1
CUST0002421,2023-03-12,Poor Customer Service,4,I am extremely frustrated with the complete lack of communication from your team,0,1
CUST0002421,2024-07-19,Billing Error,2,Following up on my previous service request submitted last week,17,0
CUST0002421,2023-08-28,Poor Customer Service,3,Want to understand the breakdown of charges on my latest bill,4,1
CUST0002422,2024-01-30,Rate Increase,4,Power flickering has been an ongoing issue that nobody seems to fix,61,0
CUST0002422,2023-08-08,Environmental Concern,2,"Appreciate the prompt service restoration, great job by the crew",0,0
CUST0002423,2024-09-06,Delayed Response,5,I am extremely frustrated with the complete lack of communication from your team,4,1
CUST0002423,2023-02-05,Service Outage,1,"Great experience overall, the agent went above and beyond to help me",0,0
CUST0002423,2024-10-06,High Bill,4,"Your company is a disaster, I've never dealt with such incompetent service before",29,1
CUST0002423,2024-05-15,Service Outage,3,Want to understand the breakdown of charges on my latest bill,1,0
CUST0002423,2023-04-24,Meter Malfunction,4,"Bill seems higher than expected this month, not very happy about it",2,0
CUST0002423,2024-02-09,Connection Issue,2,Looking for details on estimated vs actual meter readings,1,0
CUST0002424,2024-03-24,Delayed Response,3,Want to understand the breakdown of charges on my latest bill,13,0
CUST0002424,2023-07-14,Meter Malfunction,3,Just wanted to confirm receipt of my recent payment submission,5,0
CUST0002424,2023-11-25,Meter Malfunction,4,"The meter reading seems inaccurate again, this keeps happening",0,1
CUST0002424,2024-08-30,Meter Malfunction,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",9,0
CUST0002424,2024-04-09,Rate Increase,2,Checking on the status of my refund that was processed recently,8,0
CUST0002425,2024-08-30,Connection Issue,4,"I was promised a callback but never received one, disappointed",6,0
CUST0002425,2024-01-20,Billing Error,4,"My neighbor has the same plan but pays less, something doesn't add up",2,0
CUST0002426,2024-07-31,Meter Malfunction,2,"Thank you for the clear explanation of my bill, now I understand it fully",9,1
CUST0002426,2024-07-28,Connection Issue,2,Called to inquire about my bill details and payment options,10,0
CUST0002426,2023-10-28,Meter Malfunction,2,"Your team handled my move-in process smoothly, very happy with the experience",14,0
CUST0002426,2023-03-12,High Bill,4,"I've been overcharged for months and nobody will help me, this is theft and fraud",0,0
CUST0002427,2024-09-13,Poor Customer Service,4,Resolution took much longer than what was originally promised to me,15,0
CUST0002427,2024-02-05,Billing Error,4,"I want to cancel my service immediately, this has been an absolute nightmare",2,0
CUST0002428,2023-11-04,Meter Malfunction,4,Resolution took much longer than what was originally promised to me,3,1
CUST0002428,2024-04-24,Connection Issue,3,Need to schedule a routine maintenance appointment for my meter,4,1
CUST0002428,2023-09-18,Poor Customer Service,2,Need information about available rate plans and any current promotions,0,0
CUST0002429,2024-10-27,Rate Increase,4,I am extremely frustrated with the complete lack of communication from your team,3,0
CUST0002429,2024-06-08,Delayed Response,5,"I regret ever signing up with this company, worst decision I ever made",9,0
CUST0002429,2023-11-13,Environmental Concern,4,"I was promised a callback but never received one, disappointed",0,0
CUST0002429,2023-09-28,Service Outage,3,I feel like I'm not getting value for what I'm paying every month,13,0
CUST0002432,2024-05-03,Meter Malfunction,3,Power flickering has been an ongoing issue that nobody seems to fix,2,1
CUST0002432,2024-10-03,Delayed Response,1,"Thank you for the clear explanation of my bill, now I understand it fully",5,1
CUST0002432,2024-05-22,Connection Issue,3,"I was promised a callback but never received one, disappointed",17,0
CUST0002434,2024-08-15,Environmental Concern,3,Power flickering has been an ongoing issue that nobody seems to fix,7,0
CUST0002434,2024-12-11,Environmental Concern,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",3,0
CUST0002434,2024-12-05,High Bill,4,I am extremely frustrated with the complete lack of communication from your team,0,0
CUST0002434,2024-10-21,Delayed Response,4,Not satisfied with the response I got from the support agent,13,0
CUST0002434,2024-08-01,High Bill,3,Want to understand the breakdown of charges on my latest bill,3,0
CUST0002434,2024-05-02,Rate Increase,3,"Bill seems higher than expected this month, not very happy about it",0,0
CUST0002434,2024-10-02,Poor Customer Service,4,Waited on hold for 45 minutes which is unacceptable in this day and age,4,0
CUST0002434,2023-07-09,Environmental Concern,4,Waited on hold for 45 minutes which is unacceptable in this day and age,3,1
CUST0002434,2024-07-13,Poor Customer Service,4,"I regret ever signing up with this company, worst decision I ever made",4,1
CUST0002434,2023-10-12,Environmental Concern,4,"Had to call multiple times to get any kind of response, frustrating",11,0
CUST0002434,2024-04-28,Delayed Response,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",3,0
CUST0002434,2024-03-19,Billing Error,3,Not satisfied with the response I got from the support agent,13,0
CUST0002434,2024-04-24,High Bill,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",15,0
CUST0002434,2024-12-27,Meter Malfunction,4,Resolution took much longer than what was originally promised to me,9,0
CUST0002435,2024-07-30,Delayed Response,1,Customer service representative was very helpful and knowledgeable,0,0
CUST0002435,2024-02-27,Connection Issue,3,General account inquiry about my current balance and due date,1,0
CUST0002436,2023-05-03,Poor Customer Service,1,"The autopay setup was easy and the confirmation was immediate, well done",2,0
CUST0002436,2024-01-28,Delayed Response,2,Pleased with the energy savings tips provided during my last call,19,0
CUST0002437,2024-06-05,Service Outage,4,"Not happy with the rate increase, feels unfair to long-term customers",0,0
CUST0002437,2024-11-20,Connection Issue,4,"My neighbor has the same plan but pays less, something doesn't add up",0,1
CUST0002437,2023-09-16,Poor Customer Service,2,"Appreciate the prompt service restoration, great job by the crew",22,0
CUST0002438,2024-12-18,Service Outage,5,I am extremely frustrated with the complete lack of communication from your team,10,0
CUST0002438,2023-05-29,High Bill,4,"Your company is a disaster, I've never dealt with such incompetent service before",11,0
CUST0002438,2024-01-02,Environmental Concern,5,"I regret ever signing up with this company, worst decision I ever made",1,1
CUST0002443,2023-12-09,Rate Increase,4,"I regret ever signing up with this company, worst decision I ever made",5,0
CUST0002446,2024-08-07,Service Outage,3,Need information about available rate plans and any current promotions,5,1
CUST0002446,2024-06-22,Service Outage,1,"The autopay setup was easy and the confirmation was immediate, well done",11,0
CUST0002446,2023-04-01,Delayed Response,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",1,0
CUST0002446,2023-08-26,Environmental Concern,1,"The autopay setup was easy and the confirmation was immediate, well done",8,1
CUST0002446,2023-07-04,Delayed Response,4,Completely fed up with the constant outages and zero accountability from management,4,0
CUST0002446,2023-07-11,Environmental Concern,4,"The meter reading seems inaccurate again, this keeps happening",3,0
CUST0002446,2024-08-18,Meter Malfunction,3,I feel like I'm not getting value for what I'm paying every month,21,0
CUST0002446,2023-01-10,Environmental Concern,3,Question about the peak and off-peak pricing hours for my plan,8,0
CUST0002446,2023-12-30,Environmental Concern,1,Customer service representative was very helpful and knowledgeable,2,0
CUST0002446,2023-04-08,High Bill,5,"Worst customer experience I have ever had in my entire life, absolutely disgusting",2,1
CUST0002446,2023-11-30,Billing Error,1,"Great experience overall, the agent went above and beyond to help me",28,0
CUST0002448,2023-08-05,Service Outage,2,"The autopay setup was easy and the confirmation was immediate, well done",28,0
CUST0002448,2024-07-18,Rate Increase,4,"I was promised a callback but never received one, disappointed",4,1
CUST0002449,2023-05-19,Service Outage,4,Waited on hold for 45 minutes which is unacceptable in this day and age,0,0
CUST0002449,2024-05-21,Poor Customer Service,4,How dare you raise rates again after providing such terrible unreliable service,5,1
CUST0002449,2023-11-08,High Bill,3,Requesting meter check at my property at a convenient time,4,1
CUST0002450,2024-08-29,Billing Error,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",17,0
CUST0002450,2023-03-09,Service Outage,4,The billing cycle change caused confusion on my payment schedule,20,0
CUST0002450,2023-01-25,High Bill,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",0,0
CUST0002450,2023-05-24,Rate Increase,2,"Appreciate the prompt service restoration, great job by the crew",1,1
CUST0002450,2024-09-17,Billing Error,4,"Your company is a disaster, I've never dealt with such incompetent service before",14,0
CUST0002451,2024-04-03,Rate Increase,5,"Disgusting how you treat loyal customers, I'm telling everyone to avoid your company",9,0
CUST0002451,2023-05-30,Meter Malfunction,4,"I regret ever signing up with this company, worst decision I ever made",34,0
CUST0002452,2024-11-11,Poor Customer Service,1,"Great experience overall, the agent went above and beyond to help me",2,1
CUST0002452,2024-04-26,Billing Error,2,"The online portal improvements are excellent, much easier to use now",0,0
CUST0002452,2024-02-28,Billing Error,4,How dare you raise rates again after providing such terrible unreliable service,3,0
CUST0002454,2023-05-07,Connection Issue,5,"Terrible service, been waiting for weeks with no resolution whatsoever",0,1
CUST0002455,2024-07-09,Environmental Concern,4,Not satisfied with the response I got from the support agent,3,0
CUST0002455,2024-10-16,Rate Increase,3,"My neighbor has the same plan but pays less, something doesn't add up",5,0
CUST0002455,2023-04-20,Rate Increase,3,Looking for details on estimated vs actual meter readings,1,1
CUST0002456,2023-10-23,Environmental Concern,4,"I want to cancel my service immediately, this has been an absolute nightmare",7,1
CUST0002458,2024-07-15,Service Outage,4,"Worst customer experience I have ever had in my entire life, absolutely disgusting",3,1
CUST0002458,2024-07-25,High Bill,1,Impressed by the professionalism of the technician who visited my home,1,0
CUST0002459,2023-06-04,Rate Increase,2,Following up on my previous service request submitted last week,21,0
CUST0002459,2023-04-08,Rate Increase,2,"Great experience overall, the agent went above and beyond to help me",19,1
CUST0002459,2024-06-22,Connection Issue,4,"Your company is a disaster, I've never dealt with such incompetent service before",7,1
CUST0002460,2023-10-14,Poor Customer Service,5,"Your company is a disaster, I've never dealt with such incompetent service before",22,0
CUST0002460,2023-10-15,Environmental Concern,5,I am extremely frustrated with the complete lack of communication from your team,7,0
CUST0002460,2023-10-15,High Bill,4,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",3,0
CUST0002460,2023-02-09,High Bill,4,The billing cycle change caused confusion on my payment schedule,0,0
CUST0002460,2024-02-22,Environmental Concern,1,"Appreciate the prompt service restoration, great job by the crew",5,0
CUST0002460,2024-04-11,Environmental Concern,4,"My neighbor has the same plan but pays less, something doesn't add up",0,0
CUST0002461,2024-11-13,Poor Customer Service,3,The billing cycle change caused confusion on my payment schedule,3,1
CUST0002461,2024-07-22,High Bill,2,Checking on the status of my refund that was processed recently,1,1
CUST0002461,2023-05-08,Environmental Concern,3,"Not happy with the rate increase, feels unfair to long-term customers",20,1
CUST0002462,2023-08-29,Environmental Concern,3,Requesting meter check at my property at a convenient time,0,1
CUST0002462,2023-05-18,Poor Customer Service,2,Inquiring about payment plan options available for my account,1,1
CUST0002462,2024-06-10,Meter Malfunction,1,"Appreciate the prompt service restoration, great job by the crew",7,0
CUST0002463,2024-05-25,Service Outage,4,I feel like I'm not getting value for what I'm paying every month,18,0
CUST0002463,2023-03-16,Billing Error,2,"Appreciate the prompt service restoration, great job by the crew",1,0
CUST0002464,2024-07-11,Rate Increase,4,The technician didn't show up during the scheduled time window again,20,1
CUST0002464,2024-02-01,High Bill,4,"I want to cancel my service immediately, this has been an absolute nightmare",2,1
CUST0002464,2023-08-30,High Bill,4,"This is the third time I've called about the same problem and nothing has been fixed, horrible",5,1
CUST0002465,2024-08-15,Rate Increase,3,Need to schedule a routine maintenance appointment for my meter,18,0
CUST0002465,2023-12-11,Environmental Concern,3,"I was promised a callback but never received one, disappointed",14,0
CUST0002466,2023-05-18,Billing Error,4,"Your company is a disaster, I've never dealt with such incompetent service before",7,0
CUST0002469,2023-09-08,Environmental Concern,1,"Your team handled my move-in process smoothly, very happy with the experience",7,0
CUST0002469,2023-07-20,Poor Customer Service,3,"Not happy with the rate increase, feels unfair to long-term customers",0,1
CUST0002469,2023-10-13,Billing Error,2,Question about the peak and off-peak pricing hours for my plan,18,0
CUST0002469,2023-08-22,Rate Increase,3,Want to understand the breakdown of charges on my latest bill,6,0
CUST0002469,2024-10-27,High Bill,3,Waited on hold for 45 minutes which is unacceptable in this day and age,9,0
CUST0002470,2024-09-27,Delayed Response,3,The billing cycle change caused confusion on my payment schedule,9,1
CUST0002472,2024-11-23,Poor Customer Service,4,How dare you raise rates again after providing such terrible unreliable service,6,0
CUST0002473,2023-11-16,Service Outage,4,"Bill seems higher than expected this month, not very happy about it",0,0
CUST0002473,2024-07-12,Environmental Concern,2,Just wanted to confirm receipt of my recent payment submission,7,0
CUST0002473,2023-10-25,Environmental Concern,5,"Nobody seems to care about resolving my issue, this is unacceptable and pathetic",3,0
CUST0002474,2023-07-05,Service Outage,4,"The online portal is confusing and hard to navigate, needs improvement",18,1
CUST0002474,2023-03-23,Environmental Concern,5,"This is the third time I've called about the same problem and nothing has been fixed, horrible",7,1
CUST0002474,2023-10-31,Service Outage,3,"Had to call multiple times to get any kind of response, frustrating",39,0
CUST0002474,2024-03-18,Delayed Response,3,Service interruption was really inconvenient and disrupted my work,13,0
CUST0002474,2023-04-09,Billing Error,4,"I regret ever signing up with this company, worst decision I ever made",1,0
CUST0002476,2024-12-18,Connection Issue,3,Power flickering has been an ongoing issue that nobody seems to fix,0,1
CUST0002476,2023-02-18,Rate Increase,1,The new smart meter is working perfectly and I love the detailed usage data,16,1
CUST0002476,2024-07-29,Service Outage,4,Power flickering has been an ongoing issue that nobody seems to fix,4,0
CUST0002477,2024-04-27,Poor Customer Service,5,"I've been overcharged for months and nobody will help me, this is theft and fraud",3,0
CUST0002478,2023-06-20,Rate Increase,3,Need information about available rate plans and any current promotions,16,0
CUST0002478,2023-06-02,Service Outage,5,"The incompetence of your billing department is beyond belief, absolutely furious",7,0
CUST0002479,2023-08-16,Rate Increase,3,I would like to update my contact information on file please,1,0
CUST0002479,2023-07-09,Rate Increase,2,"The online portal improvements are excellent, much easier to use now",25,0
CUST0002479,2023-03-14,High Bill,1,"Thank you for the clear explanation of my bill, now I understand it fully",1,1
CUST0002480,2023-04-28,Delayed Response,5,"My power has been out for 3 days and all I get is automated responses, shameful",2,0
