customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00558,2024-08-01,Technical,My billing issue was resolved within hours. Highly recommend.,1,3,0,1
C00558,2023-03-27,Meter Reading,My billing issue was resolved within hours. Highly recommend.,2,5,0,0
C00559,2022-03-12,Technical,"Very happy with the service, everything works great.",2,6,0,1
C00559,2022-06-11,Billing,The support team was extremely helpful and resolved my issue quickly.,1,0,0,1
C00561,2024-02-01,Meter Reading,"Love the online portal, makes managing my account super easy.",2,1,0,1
C00562,2024-03-21,Meter Reading,The technician never showed up. I took a day off work for nothing.,1,0,0,1
C00563,2024-03-09,Meter Reading,My outage has been going on for 5 days and no one cares. Disgusting.,3,0,0,0
C00563,2022-05-12,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,2,0,1
C00564,2023-04-09,Outage,Very pleased with the resolution. Great team.,3,2,0,0
C00565,2022-08-25,Account Management,Had to follow up twice to get my meter reading corrected.,1,6,0,1
C00566,2023-12-26,Meter Reading,My service was cut off without warning. I demand an explanation.,2,3,0,0
C00567,2024-09-20,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,5,26,1,1
C00567,2024-04-26,Billing,Billing seems correct this month. Last month there was a small issue.,5,5,1,0
C00567,2022-05-09,Account Management,The technician never showed up. I took a day off work for nothing.,3,12,0,0
C00567,2022-11-18,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,24,0,1
C00568,2024-11-02,Meter Reading,No major problems but the website is a bit slow.,1,0,0,1
C00568,2022-05-12,Account Management,"Outstanding service quality, no issues whatsoever.",2,3,1,1
C00569,2024-12-19,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,4,15,0,0
C00569,2022-07-04,Outage,Service is generally okay. Had a minor billing discrepancy last month.,3,28,0,1
C00569,2022-06-12,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,4,29,0,1
C00569,2023-07-27,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,3,18,0,0
C00571,2024-06-03,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,5,16,1,0
C00571,2022-04-07,Billing,The technician never showed up. I took a day off work for nothing.,3,20,0,0
C00571,2024-11-13,Technical,The technician never showed up. I took a day off work for nothing.,5,11,1,1
C00571,2022-11-24,Meter Reading,Technician arrived on time but the fix took longer than expected.,5,25,0,1
C00571,2023-11-26,Service Quality,Billing seems correct this month. Last month there was a small issue.,4,27,0,1
C00572,2023-02-23,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",1,3,0,1
C00573,2022-09-17,Meter Reading,"Quick and helpful customer service, thank you!",2,6,0,0
C00574,2024-03-09,Meter Reading,The technician never showed up. I took a day off work for nothing.,5,12,0,1
C00574,2024-08-14,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,5,11,1,0
C00574,2024-03-03,Outage,Unresponsive support and endless hold times. Absolutely awful.,4,23,0,1
C00574,2024-08-15,Account Management,The outage was resolved. It would have been nice to get a notification.,4,28,0,1
C00574,2024-02-17,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,3,12,1,0
C00574,2024-12-12,Outage,Unresponsive support and endless hold times. Absolutely awful.,4,13,0,0
C00575,2024-02-04,Outage,The support team was extremely helpful and resolved my issue quickly.,1,1,1,1
C00575,2024-02-15,Technical,"Excellent response time, I am very satisfied.",3,5,0,1
C00578,2023-06-16,Meter Reading,No major problems but the website is a bit slow.,2,0,0,0
C00578,2023-03-11,Billing,"Outstanding service quality, no issues whatsoever.",1,1,0,0
C00581,2024-12-09,Meter Reading,The support team was extremely helpful and resolved my issue quickly.,2,2,0,1
C00581,2023-04-25,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,1,1,0,1
C00582,2023-10-09,Service Quality,Very pleased with the resolution. Great team.,3,7,1,1
C00582,2024-09-14,Service Quality,The technician never showed up. I took a day off work for nothing.,2,7,0,1
C00583,2024-10-01,Account Management,Service interruption was brief. Would like better communication next time.,3,0,0,1
C00583,2024-06-01,Meter Reading,My service was cut off without warning. I demand an explanation.,3,1,0,0
C00584,2024-05-27,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,3,10,0,0
C00584,2024-02-15,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,16,0,0
C00584,2024-12-27,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,28,0,0
C00585,2024-01-13,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,3,14,1,1
C00585,2024-10-09,Account Management,No major problems but the website is a bit slow.,3,19,1,0
C00585,2022-12-14,Billing,The technician never showed up. I took a day off work for nothing.,5,5,1,0
C00589,2022-02-25,Service Quality,Service interruption was brief. Would like better communication next time.,3,16,1,1
C00589,2022-09-24,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,3,9,1,1
C00589,2022-12-02,Service Quality,My service was cut off without warning. I demand an explanation.,5,9,0,1
C00590,2023-01-22,Billing,"Love the online portal, makes managing my account super easy.",2,1,0,1
C00590,2022-05-25,Service Quality,The support person was polite but couldn't fully resolve my issue.,2,5,0,1
C00592,2024-12-22,Service Quality,My billing issue was resolved within hours. Highly recommend.,2,5,0,1
C00594,2024-07-20,Account Management,My service was cut off without warning. I demand an explanation.,1,2,0,1
C00594,2024-03-21,Technical,Service is generally okay. Had a minor billing discrepancy last month.,1,7,0,1
C00595,2022-10-11,Service Quality,Technician arrived on time but the fix took longer than expected.,3,4,0,1
C00596,2022-02-05,Service Quality,My service was cut off without warning. I demand an explanation.,4,11,0,1
C00596,2024-09-23,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,10,1,1
C00596,2022-07-11,Meter Reading,The technician never showed up. I took a day off work for nothing.,3,14,1,1
C00596,2022-01-24,Technical,Service is generally okay. Had a minor billing discrepancy last month.,3,16,0,0
C00596,2023-06-28,Technical,My service was cut off without warning. I demand an explanation.,5,7,1,0
C00597,2024-12-21,Account Management,"Quick and helpful customer service, thank you!",3,0,0,1
C00597,2022-09-03,Meter Reading,The new meter reading service is fantastic.,1,1,0,1
C00598,2024-04-05,Billing,Billing errors again! Third month in a row. Completely incompetent.,5,15,1,1
C00598,2024-02-28,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,16,1,0
C00598,2023-10-18,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,5,0,0
C00598,2023-08-08,Outage,Unresponsive support and endless hold times. Absolutely awful.,4,11,0,1
C00598,2024-12-13,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,3,7,0,1
C00600,2023-01-11,Billing,"Outstanding service quality, no issues whatsoever.",2,3,0,1
C00601,2024-10-19,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,5,21,0,0
C00601,2023-10-05,Billing,Nothing special to report. Service has been average.,4,7,1,1
C00601,2024-12-07,Billing,My outage has been going on for 5 days and no one cares. Disgusting.,4,15,1,1
C00602,2024-06-17,Billing,The new meter reading service is fantastic.,1,6,0,1
C00602,2024-01-12,Account Management,"Love the online portal, makes managing my account super easy.",1,3,0,1
C00603,2023-07-14,Service Quality,Nothing special to report. Service has been average.,2,7,0,1
C00604,2024-01-06,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,28,0,1
C00604,2023-04-09,Outage,Unresponsive support and endless hold times. Absolutely awful.,3,20,0,1
C00604,2024-03-08,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,4,25,1,1
C00604,2024-05-26,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,28,0,1
C00604,2023-01-24,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,23,0,1
C00606,2023-09-23,Outage,"Outstanding service quality, no issues whatsoever.",3,2,0,1
C00607,2024-05-20,Outage,Technician arrived on time but the fix took longer than expected.,2,2,1,1
C00608,2022-05-11,Meter Reading,"Outstanding service quality, no issues whatsoever.",3,2,0,1
C00610,2023-07-26,Service Quality,"Love the online portal, makes managing my account super easy.",3,7,0,1
C00610,2023-04-06,Service Quality,Technician arrived on time but the fix took longer than expected.,2,7,0,1
C00611,2024-12-03,Service Quality,The support team was extremely helpful and resolved my issue quickly.,3,0,0,0
C00611,2023-06-06,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,1,0,0,1
C00612,2022-11-23,Technical,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,28,0,0
C00612,2023-01-08,Technical,No major problems but the website is a bit slow.,5,23,1,0
C00612,2024-06-24,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,4,12,0,0
C00612,2023-05-22,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,3,23,0,1
C00614,2022-09-07,Service Quality,Nothing special to report. Service has been average.,2,1,0,1
C00614,2022-01-10,Meter Reading,Service interruption was brief. Would like better communication next time.,1,7,0,1
C00616,2023-11-09,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,19,1,1
C00616,2024-08-18,Outage,The outage was resolved. It would have been nice to get a notification.,3,5,1,0
C00616,2022-09-04,Account Management,Technician arrived on time but the fix took longer than expected.,3,18,1,0
C00616,2024-10-12,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,3,11,0,0
C00616,2023-03-17,Technical,The outage was resolved. It would have been nice to get a notification.,4,19,0,0
C00616,2023-08-09,Meter Reading,Billing seems correct this month. Last month there was a small issue.,4,17,0,0
C00617,2023-01-12,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,10,0,1
C00617,2024-12-04,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,12,0,1
C00617,2024-03-09,Service Quality,The technician never showed up. I took a day off work for nothing.,5,23,0,1
C00617,2024-09-21,Service Quality,Account change was processed but took a few extra days.,5,21,1,0
C00617,2024-10-23,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,5,24,0,0
C00618,2022-01-24,Account Management,Billing seems correct this month. Last month there was a small issue.,1,6,0,1
C00619,2024-10-15,Meter Reading,Unresponsive support and endless hold times. Absolutely awful.,5,12,1,1
C00619,2024-08-23,Meter Reading,Service interruption was brief. Would like better communication next time.,4,8,1,1
C00619,2024-06-27,Billing,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,21,1,0
C00619,2024-07-19,Account Management,Unresponsive support and endless hold times. Absolutely awful.,5,5,0,0
C00619,2024-05-07,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,15,1,0
C00620,2024-04-05,Meter Reading,No major problems but the website is a bit slow.,3,10,0,1
C00620,2024-04-09,Service Quality,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,14,1,1
C00620,2024-03-05,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,10,1,1
C00621,2024-03-23,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,14,0,1
C00621,2022-02-28,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,18,1,0
C00621,2022-11-05,Service Quality,The support person was polite but couldn't fully resolve my issue.,5,19,0,1
C00621,2023-04-23,Account Management,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,29,1,0
C00623,2024-04-14,Technical,Billing seems correct this month. Last month there was a small issue.,3,5,0,1
C00623,2024-06-21,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,4,27,1,0
C00623,2023-10-14,Billing,Nothing special to report. Service has been average.,3,5,0,0
C00624,2022-09-20,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,29,1,1
C00624,2022-05-04,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,25,1,1
C00624,2024-03-26,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,3,21,0,0
C00624,2023-03-15,Account Management,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,9,0,1
C00624,2022-05-01,Service Quality,My service was cut off without warning. I demand an explanation.,5,7,0,0
C00624,2023-11-27,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,6,0,0
C00626,2024-08-25,Outage,"Quick and helpful customer service, thank you!",3,5,0,1
C00627,2022-01-03,Meter Reading,The outage was resolved. It would have been nice to get a notification.,5,21,0,0
C00627,2022-12-15,Technical,No major problems but the website is a bit slow.,4,7,1,1
C00627,2022-06-15,Account Management,Billing errors again! Third month in a row. Completely incompetent.,5,11,1,0
C00628,2022-06-10,Account Management,Nothing special to report. Service has been average.,5,11,0,1
C00628,2024-09-13,Account Management,Unresponsive support and endless hold times. Absolutely awful.,4,16,0,1
C00628,2023-06-14,Account Management,My service was cut off without warning. I demand an explanation.,5,10,0,0
C00628,2022-06-15,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,4,15,0,0
C00629,2022-05-24,Technical,My billing issue was resolved within hours. Highly recommend.,1,2,0,0
C00630,2024-06-14,Technical,Very pleased with the resolution. Great team.,3,7,0,1
C00630,2022-12-14,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,1,0,0,0
C00632,2024-10-13,Technical,Account change was processed but took a few extra days.,1,4,1,1
C00634,2024-02-08,Account Management,My billing issue was resolved within hours. Highly recommend.,2,7,0,1
C00634,2024-12-03,Technical,Very pleased with the resolution. Great team.,2,0,0,0
C00636,2024-07-16,Account Management,"Love the online portal, makes managing my account super easy.",2,2,0,1
C00638,2024-01-25,Technical,The support team was extremely helpful and resolved my issue quickly.,3,3,0,1
C00639,2024-12-16,Technical,The support person was polite but couldn't fully resolve my issue.,5,10,0,1
C00639,2024-01-19,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,15,1,1
C00639,2024-11-09,Service Quality,Billing errors again! Third month in a row. Completely incompetent.,3,22,0,1
C00639,2023-11-03,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4,22,1,0
C00639,2024-09-28,Outage,Billing seems correct this month. Last month there was a small issue.,4,13,0,0
C00639,2024-03-16,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,13,0,1
C00643,2024-10-24,Account Management,"Very happy with the service, everything works great.",2,2,0,1
C00643,2023-07-16,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,3,6,0,1
C00644,2023-08-02,Billing,No major problems but the website is a bit slow.,1,4,0,1
C00644,2023-02-20,Technical,Account change was processed but took a few extra days.,3,6,0,1
C00645,2024-07-21,Billing,Unresponsive support and endless hold times. Absolutely awful.,2,0,0,1
C00645,2024-09-26,Meter Reading,"Quick and helpful customer service, thank you!",1,4,1,1
C00646,2023-11-01,Outage,My billing issue was resolved within hours. Highly recommend.,1,0,0,1
C00647,2023-09-21,Technical,The outage was resolved. It would have been nice to get a notification.,1,2,0,1
C00647,2024-07-23,Technical,"Excellent response time, I am very satisfied.",3,6,0,0
C00649,2024-02-08,Outage,"Love the online portal, makes managing my account super easy.",1,7,0,1
C00649,2024-09-21,Outage,No major problems but the website is a bit slow.,1,3,0,1
C00650,2024-01-14,Service Quality,"Excellent response time, I am very satisfied.",2,1,0,1
C00650,2022-08-22,Billing,"Excellent response time, I am very satisfied.",1,2,0,1
C00651,2023-01-19,Service Quality,Account change was processed but took a few extra days.,2,1,0,1
C00652,2023-11-26,Service Quality,Technician arrived on time but the fix took longer than expected.,1,7,0,1
C00653,2022-11-01,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,22,1,1
C00653,2024-02-15,Service Quality,Account change was processed but took a few extra days.,4,14,1,1
C00653,2024-10-09,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,5,13,0,0
C00653,2023-02-27,Technical,I am done. Switching to a competitor as soon as possible. Nightmare.,3,29,0,1
C00653,2023-03-20,Billing,My service was cut off without warning. I demand an explanation.,4,27,1,1
C00653,2022-01-17,Meter Reading,This is the worst experience I have ever had. Planning to switch provider immediately.,5,10,0,1
C00654,2024-05-25,Account Management,Service interruption was brief. Would like better communication next time.,4,29,0,0
C00654,2024-04-12,Outage,The technician never showed up. I took a day off work for nothing.,4,29,1,1
C00654,2024-02-16,Outage,The technician never showed up. I took a day off work for nothing.,4,19,0,0
C00655,2022-01-22,Billing,Service interruption was brief. Would like better communication next time.,3,6,0,1
C00657,2024-02-02,Meter Reading,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,22,1,1
C00657,2022-10-16,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,28,0,0
C00657,2023-02-07,Billing,Billing errors again! Third month in a row. Completely incompetent.,3,9,0,1
C00657,2022-10-04,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,18,1,1
C00659,2024-04-23,Billing,"Great experience, the technician was professional and efficient.",2,4,1,1
C00659,2024-11-04,Account Management,"Very happy with the service, everything works great.",1,0,0,1
C00660,2022-01-14,Technical,Nothing special to report. Service has been average.,2,6,0,1
C00660,2023-12-18,Service Quality,"Love the online portal, makes managing my account super easy.",1,5,0,1
C00661,2023-08-16,Billing,This is the worst experience I have ever had. Planning to switch provider immediately.,3,18,0,0
C00661,2023-06-18,Meter Reading,The technician never showed up. I took a day off work for nothing.,3,17,1,0
C00661,2024-03-28,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,5,17,0,1
C00661,2023-07-24,Billing,Technician arrived on time but the fix took longer than expected.,3,19,0,0
C00661,2023-10-11,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,7,1,1
C00661,2023-11-19,Outage,Billing seems correct this month. Last month there was a small issue.,4,5,0,0
C00662,2023-05-09,Meter Reading,Very pleased with the resolution. Great team.,1,6,0,1
C00663,2024-07-02,Service Quality,Very pleased with the resolution. Great team.,3,3,0,1
C00664,2022-08-02,Account Management,The technician never showed up. I took a day off work for nothing.,5,19,0,1
C00664,2024-09-10,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,5,7,0,0
C00664,2022-12-07,Service Quality,My service was cut off without warning. I demand an explanation.,4,16,0,1
C00664,2022-11-15,Technical,My outage has been going on for 5 days and no one cares. Disgusting.,4,25,0,0
C00665,2024-08-13,Billing,The technician never showed up. I took a day off work for nothing.,2,2,0,1
C00665,2024-09-09,Technical,Nothing special to report. Service has been average.,3,2,0,1
C00668,2022-06-28,Technical,"Excellent response time, I am very satisfied.",2,4,0,1
C00668,2023-07-14,Meter Reading,The outage was resolved. It would have been nice to get a notification.,3,0,0,1
C00669,2023-06-18,Technical,Unresponsive support and endless hold times. Absolutely awful.,4,5,1,1
C00669,2022-07-13,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,6,1,0
C00669,2023-07-14,Outage,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,8,1,1
C00670,2023-12-09,Meter Reading,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3,11,0,1
C00670,2023-02-04,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,4,10,0,1
C00670,2023-10-12,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,5,19,1,1
C00670,2023-10-14,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,5,23,0,1
C00671,2024-04-02,Billing,The outage was resolved. It would have been nice to get a notification.,3,5,0,0
C00671,2023-02-05,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,7,0,1
C00672,2022-12-26,Outage,Account change was processed but took a few extra days.,4,29,1,0
C00672,2024-07-09,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,24,1,1
C00672,2023-02-24,Outage,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,22,1,0
C00672,2024-09-28,Technical,This is the worst experience I have ever had. Planning to switch provider immediately.,3,26,0,0
C00672,2022-12-05,Service Quality,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3,7,0,1
C00673,2024-05-14,Account Management,"Quick and helpful customer service, thank you!",3,0,0,1
C00673,2023-07-01,Account Management,Service is generally okay. Had a minor billing discrepancy last month.,2,7,0,1
C00674,2024-06-19,Service Quality,Unresponsive support and endless hold times. Absolutely awful.,5,15,0,0
C00674,2023-02-15,Meter Reading,I am done. Switching to a competitor as soon as possible. Nightmare.,3,20,0,1
C00674,2024-01-10,Outage,This is the worst experience I have ever had. Planning to switch provider immediately.,3,20,1,0
C00674,2024-02-28,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,7,0,0
C00674,2023-09-20,Billing,I am done. Switching to a competitor as soon as possible. Nightmare.,4,18,0,0
C00674,2024-01-17,Billing,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5,27,1,1
C00677,2024-12-21,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,20,1,0
C00677,2024-01-19,Meter Reading,Nothing special to report. Service has been average.,5,19,0,0
C00677,2022-08-24,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,5,27,0,0
C00677,2023-01-03,Technical,Had to follow up twice to get my meter reading corrected.,4,24,0,1
C00678,2024-02-16,Account Management,The support person was polite but couldn't fully resolve my issue.,3,7,0,1
C00678,2024-06-15,Service Quality,The technician never showed up. I took a day off work for nothing.,4,10,1,1
C00678,2024-11-19,Billing,Technician arrived on time but the fix took longer than expected.,4,10,0,0
C00678,2024-11-13,Outage,Unresponsive support and endless hold times. Absolutely awful.,3,7,0,0
C00678,2024-04-21,Account Management,My outage has been going on for 5 days and no one cares. Disgusting.,5,5,1,1
C00679,2023-03-16,Service Quality,The new meter reading service is fantastic.,1,4,1,1
C00679,2024-03-22,Billing,Nothing special to report. Service has been average.,2,3,0,1
C00680,2022-11-12,Account Management,The outage was resolved. It would have been nice to get a notification.,3,2,0,1
C00680,2024-02-16,Billing,The support team was extremely helpful and resolved my issue quickly.,2,5,0,1
C00682,2023-12-20,Account Management,No major problems but the website is a bit slow.,4,22,0,0
C00682,2023-04-20,Technical,My service was cut off without warning. I demand an explanation.,5,10,1,1
C00682,2024-06-11,Meter Reading,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4,25,0,0
C00682,2024-09-07,Account Management,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,21,1,0
C00683,2022-02-01,Service Quality,Service is generally okay. Had a minor billing discrepancy last month.,2,0,0,1
C00683,2024-09-10,Outage,"Great experience, the technician was professional and efficient.",1,7,0,1
C00684,2023-09-11,Service Quality,Billing seems correct this month. Last month there was a small issue.,2,6,0,1
C00685,2024-10-06,Billing,Account change was processed but took a few extra days.,2,6,0,1
C00686,2022-09-15,Technical,Service is generally okay. Had a minor billing discrepancy last month.,5,25,1,1
C00686,2024-10-22,Service Quality,The outage was resolved. It would have been nice to get a notification.,3,21,1,1
C00686,2022-03-07,Account Management,Billing errors again! Third month in a row. Completely incompetent.,5,26,0,0
C00687,2022-08-09,Outage,The support person was polite but couldn't fully resolve my issue.,3,11,0,0
C00687,2023-10-14,Billing,Service is generally okay. Had a minor billing discrepancy last month.,4,16,0,0
C00687,2023-01-27,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5,28,0,0
C00688,2022-08-20,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,5,23,1,0
C00688,2024-05-13,Service Quality,This is the worst experience I have ever had. Planning to switch provider immediately.,4,16,1,1
C00688,2024-02-03,Outage,Billing errors again! Third month in a row. Completely incompetent.,5,15,0,1
C00688,2022-10-16,Service Quality,I am done. Switching to a competitor as soon as possible. Nightmare.,5,11,0,0
C00688,2024-08-18,Service Quality,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3,26,0,1
C00688,2023-05-08,Technical,The support person was polite but couldn't fully resolve my issue.,5,5,1,1
C00689,2022-05-25,Outage,The support team was extremely helpful and resolved my issue quickly.,3,2,0,1
C00690,2022-09-18,Outage,The technician never showed up. I took a day off work for nothing.,3,6,0,1
C00691,2024-10-25,Outage,Billing seems correct this month. Last month there was a small issue.,2,2,0,1
C00692,2024-11-05,Outage,Account change was processed but took a few extra days.,3,7,0,1
C00693,2024-03-27,Billing,Technician arrived on time but the fix took longer than expected.,2,0,0,1
C00693,2023-07-13,Account Management,This is the worst experience I have ever had. Planning to switch provider immediately.,2,0,0,1
C00694,2024-02-24,Technical,"Very happy with the service, everything works great.",2,7,0,1
C00694,2022-06-07,Outage,The support team was extremely helpful and resolved my issue quickly.,3,5,1,1
C00695,2024-10-19,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,5,9,1,1
C00695,2024-09-08,Account Management,I am done. Switching to a competitor as soon as possible. Nightmare.,4,21,1,0
C00695,2024-01-17,Technical,My service was cut off without warning. I demand an explanation.,4,28,0,0
C00695,2024-09-27,Outage,No major problems but the website is a bit slow.,5,8,1,0
C00696,2022-04-23,Meter Reading,"Love the online portal, makes managing my account super easy.",2,7,0,1
C00698,2024-07-25,Account Management,"Very happy with the service, everything works great.",3,5,1,1
C00698,2024-07-24,Outage,Technician arrived on time but the fix took longer than expected.,2,4,0,0
C00699,2024-12-12,Billing,Account change was processed but took a few extra days.,3,5,0,1
C00699,2024-09-28,Outage,Service interruption was brief. Would like better communication next time.,3,2,1,1
C00700,2024-10-23,Billing,"Very happy with the service, everything works great.",2,3,0,1
C00700,2024-04-10,Account Management,Billing seems correct this month. Last month there was a small issue.,2,5,0,1
C00701,2024-04-04,Billing,Billing errors again! Third month in a row. Completely incompetent.,1,7,0,1
C00701,2023-02-05,Account Management,Had to follow up twice to get my meter reading corrected.,1,4,0,1
C00702,2022-03-02,Account Management,No major problems but the website is a bit slow.,3,6,0,1
C00702,2022-11-10,Technical,No major problems but the website is a bit slow.,1,1,0,1
C00703,2024-06-05,Meter Reading,Billing errors again! Third month in a row. Completely incompetent.,3,6,0,1
C00703,2023-08-25,Account Management,Unresponsive support and endless hold times. Absolutely awful.,3,5,0,1
C00703,2023-11-03,Billing,No major problems but the website is a bit slow.,5,24,0,0
C00703,2024-01-07,Account Management,Service interruption was brief. Would like better communication next time.,3,24,0,1
C00703,2024-08-17,Outage,My outage has been going on for 5 days and no one cares. Disgusting.,5,9,1,1
C00703,2024-06-28,Account Management,Billing errors again! Third month in a row. Completely incompetent.,3,13,1,1
C00704,2024-07-07,Technical,"Quick and helpful customer service, thank you!",1,2,0,1
C00704,2024-07-22,Meter Reading,Had to follow up twice to get my meter reading corrected.,3,3,0,0
C00705,2023-03-26,Billing,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4,28,0,1
C00705,2024-05-08,Meter Reading,Technician arrived on time but the fix took longer than expected.,3,21,0,1
C00705,2023-08-19,Outage,Account change was processed but took a few extra days.,3,15,1,0
C00706,2023-12-09,Billing,Technician arrived on time but the fix took longer than expected.,2,0,1,1
C00706,2024-05-22,Service Quality,My service was cut off without warning. I demand an explanation.,1,1,0,1
C00708,2023-06-02,Service Quality,My outage has been going on for 5 days and no one cares. Disgusting.,1,2,0,1
C00708,2022-08-09,Billing,My billing issue was resolved within hours. Highly recommend.,1,1,1,1
C00710,2024-11-05,Technical,Very pleased with the resolution. Great team.,1,3,0,1
C00711,2024-06-21,Account Management,Unresponsive support and endless hold times. Absolutely awful.,2,1,0,1
C00712,2023-12-16,Outage,The technician never showed up. I took a day off work for nothing.,5,16,1,1
C00712,2024-06-26,Billing,Nothing special to report. Service has been average.,3,28,1,1
C00712,2023-08-06,Outage,My service was cut off without warning. I demand an explanation.,5,23,1,0
C00712,2023-04-06,Outage,I am done. Switching to a competitor as soon as possible. Nightmare.,4,16,1,0
C00712,2022-02-24,Outage,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5,6,0,1
C00712,2023-06-22,Service Quality,My service was cut off without warning. I demand an explanation.,4,12,0,0
C00713,2024-10-20,Outage,Service is generally okay. Had a minor billing discrepancy last month.,1,6,1,1
C00714,2022-03-23,Billing,"Very happy with the service, everything works great.",2,7,0,1
C00715,2024-04-04,Outage,Service interruption was brief. Would like better communication next time.,1,2,1,1
C00715,2024-04-28,Meter Reading,"Very happy with the service, everything works great.",2,6,0,0
