customer_id,comment,severity
C00579,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3
C00579,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00579,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00580,Service interruption was brief. Would like better communication next time.,2
C00581,Nothing special to report. Service has been average.,2
C00582,"Quick and helpful customer service, thank you!",1
C00583,My billing issue was resolved within hours. Highly recommend.,1
C00584,I am done. Switching to a competitor as soon as possible. Nightmare.,1
C00584,"Excellent response time, I am very satisfied.",1
C00585,Billing seems correct this month. Last month there was a small issue.,2
C00586,"Love the online portal, makes managing my account super easy.",2
C00586,Nothing special to report. Service has been average.,3
C00587,"Excellent response time, I am very satisfied.",2
C00587,Had to follow up twice to get my meter reading corrected.,3
C00588,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00588,My service was cut off without warning. I demand an explanation.,3
C00588,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00588,The technician never showed up. I took a day off work for nothing.,3
C00588,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00589,"Very happy with the service, everything works great.",1
C00590,No major problems but the website is a bit slow.,2
C00593,"Great experience, the technician was professional and efficient.",3
C00594,The support person was polite but couldn't fully resolve my issue.,1
C00594,The support person was polite but couldn't fully resolve my issue.,3
C00595,My billing issue was resolved within hours. Highly recommend.,2
C00595,Service is generally okay. Had a minor billing discrepancy last month.,3
C00596,Billing seems correct this month. Last month there was a small issue.,4
C00596,Billing errors again! Third month in a row. Completely incompetent.,5
C00596,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00597,The outage was resolved. It would have been nice to get a notification.,2
C00598,"Great experience, the technician was professional and efficient.",2
C00598,Very pleased with the resolution. Great team.,1
C00599,My billing issue was resolved within hours. Highly recommend.,3
C00599,The technician never showed up. I took a day off work for nothing.,1
C00600,My billing issue was resolved within hours. Highly recommend.,1
C00602,"Quick and helpful customer service, thank you!",2
C00602,The support team was extremely helpful and resolved my issue quickly.,2
C00603,My outage has been going on for 5 days and no one cares. Disgusting.,1
C00603,Had to follow up twice to get my meter reading corrected.,2
C00604,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00604,Nothing special to report. Service has been average.,5
C00604,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00604,Service interruption was brief. Would like better communication next time.,5
C00607,Very pleased with the resolution. Great team.,1
C00607,Billing errors again! Third month in a row. Completely incompetent.,3
C00608,Billing seems correct this month. Last month there was a small issue.,1
C00608,Account change was processed but took a few extra days.,1
C00609,"Quick and helpful customer service, thank you!",2
C00609,The technician never showed up. I took a day off work for nothing.,3
C00610,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3
C00610,Billing seems correct this month. Last month there was a small issue.,4
C00610,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00610,Billing errors again! Third month in a row. Completely incompetent.,5
C00610,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00610,The outage was resolved. It would have been nice to get a notification.,5
C00611,Technician arrived on time but the fix took longer than expected.,1
C00611,My service was cut off without warning. I demand an explanation.,2
C00612,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00614,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3
C00614,Unresponsive support and endless hold times. Absolutely awful.,5
C00614,Billing errors again! Third month in a row. Completely incompetent.,5
C00615,The new meter reading service is fantastic.,3
C00616,Very pleased with the resolution. Great team.,3
C00616,"Very happy with the service, everything works great.",1
C00618,"Great experience, the technician was professional and efficient.",2
C00620,The technician never showed up. I took a day off work for nothing.,2
C00620,"Very happy with the service, everything works great.",1
C00621,"Very happy with the service, everything works great.",1
C00622,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00622,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00622,No major problems but the website is a bit slow.,3
C00623,Nothing special to report. Service has been average.,2
C00623,"Very happy with the service, everything works great.",3
C00625,The new meter reading service is fantastic.,2
C00626,My service was cut off without warning. I demand an explanation.,5
C00626,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00626,Service interruption was brief. Would like better communication next time.,3
C00627,The support team was extremely helpful and resolved my issue quickly.,3
C00629,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00629,Technician arrived on time but the fix took longer than expected.,3
C00629,Service interruption was brief. Would like better communication next time.,4
C00629,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00630,Billing seems correct this month. Last month there was a small issue.,3
C00630,"Outstanding service quality, no issues whatsoever.",2
C00632,Very pleased with the resolution. Great team.,2
C00633,Unresponsive support and endless hold times. Absolutely awful.,1
C00633,Very pleased with the resolution. Great team.,1
C00636,The support person was polite but couldn't fully resolve my issue.,3
C00636,Very pleased with the resolution. Great team.,1
C00638,"Outstanding service quality, no issues whatsoever.",2
C00639,"Quick and helpful customer service, thank you!",1
C00639,Nothing special to report. Service has been average.,2
C00640,The technician never showed up. I took a day off work for nothing.,3
C00640,Billing seems correct this month. Last month there was a small issue.,4
C00640,Technician arrived on time but the fix took longer than expected.,3
C00640,Unresponsive support and endless hold times. Absolutely awful.,5
C00640,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00641,Account change was processed but took a few extra days.,3
C00642,"Very happy with the service, everything works great.",3
C00643,Billing errors again! Third month in a row. Completely incompetent.,4
C00643,Billing errors again! Third month in a row. Completely incompetent.,5
C00643,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00643,This is the worst experience I have ever had. Planning to switch provider immediately.,5
C00643,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00644,Account change was processed but took a few extra days.,2
C00644,My billing issue was resolved within hours. Highly recommend.,1
C00646,Had to follow up twice to get my meter reading corrected.,2
C00647,Service is generally okay. Had a minor billing discrepancy last month.,3
C00648,The technician never showed up. I took a day off work for nothing.,3
C00648,My service was cut off without warning. I demand an explanation.,4
C00648,The technician never showed up. I took a day off work for nothing.,4
C00648,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00648,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00649,The technician never showed up. I took a day off work for nothing.,3
C00649,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00649,The outage was resolved. It would have been nice to get a notification.,4
C00649,My outage has been going on for 5 days and no one cares. Disgusting.,4
C00650,No major problems but the website is a bit slow.,1
C00651,Had to follow up twice to get my meter reading corrected.,3
C00651,Service is generally okay. Had a minor billing discrepancy last month.,1
C00652,No major problems but the website is a bit slow.,1
C00652,Technician arrived on time but the fix took longer than expected.,2
C00654,Service is generally okay. Had a minor billing discrepancy last month.,4
C00654,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00654,Billing errors again! Third month in a row. Completely incompetent.,5
C00655,"Great experience, the technician was professional and efficient.",3
C00656,Service is generally okay. Had a minor billing discrepancy last month.,5
C00656,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00656,The technician never showed up. I took a day off work for nothing.,3
C00657,"Outstanding service quality, no issues whatsoever.",3
C00658,This is the worst experience I have ever had. Planning to switch provider immediately.,5
C00658,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00658,Technician arrived on time but the fix took longer than expected.,3
C00658,Nothing special to report. Service has been average.,5
C00658,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00658,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00660,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00660,Billing seems correct this month. Last month there was a small issue.,4
C00660,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00660,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00661,I have called 7 times and nobody fixes the problem. I want to cancel my account.,2
C00662,"Outstanding service quality, no issues whatsoever.",2
C00662,"Quick and helpful customer service, thank you!",3
C00663,"Very happy with the service, everything works great.",3
C00663,"Outstanding service quality, no issues whatsoever.",3
C00665,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3
C00665,Billing errors again! Third month in a row. Completely incompetent.,5
C00665,My service was cut off without warning. I demand an explanation.,5
C00665,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00665,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00666,Had to follow up twice to get my meter reading corrected.,2
C00668,My billing issue was resolved within hours. Highly recommend.,3
C00669,Very pleased with the resolution. Great team.,2
C00670,My billing issue was resolved within hours. Highly recommend.,1
C00671,"Great experience, the technician was professional and efficient.",3
C00672,This is the worst experience I have ever had. Planning to switch provider immediately.,2
C00674,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00674,Had to follow up twice to get my meter reading corrected.,3
C00674,The technician never showed up. I took a day off work for nothing.,5
C00674,Unresponsive support and endless hold times. Absolutely awful.,4
C00674,The technician never showed up. I took a day off work for nothing.,5
C00674,The technician never showed up. I took a day off work for nothing.,3
C00675,My billing issue was resolved within hours. Highly recommend.,2
C00677,Nothing special to report. Service has been average.,1
C00677,The support team was extremely helpful and resolved my issue quickly.,1
C00678,Very pleased with the resolution. Great team.,2
C00679,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00679,The technician never showed up. I took a day off work for nothing.,3
C00679,Billing seems correct this month. Last month there was a small issue.,3
C00679,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00679,Unresponsive support and endless hold times. Absolutely awful.,5
C00680,Billing errors again! Third month in a row. Completely incompetent.,2
C00681,Nothing special to report. Service has been average.,2
C00682,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00682,Account change was processed but took a few extra days.,4
C00682,No major problems but the website is a bit slow.,3
C00682,The technician never showed up. I took a day off work for nothing.,5
C00684,My billing issue was resolved within hours. Highly recommend.,3
C00684,Account change was processed but took a few extra days.,2
C00685,My outage has been going on for 5 days and no one cares. Disgusting.,1
C00686,Very pleased with the resolution. Great team.,1
C00686,Unresponsive support and endless hold times. Absolutely awful.,1
C00687,Had to follow up twice to get my meter reading corrected.,5
C00687,Service is generally okay. Had a minor billing discrepancy last month.,4
C00687,Technician arrived on time but the fix took longer than expected.,5
C00687,Technician arrived on time but the fix took longer than expected.,4
C00688,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00688,The technician never showed up. I took a day off work for nothing.,3
C00688,This is the worst experience I have ever had. Planning to switch provider immediately.,5
C00688,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00688,Unresponsive support and endless hold times. Absolutely awful.,4
C00688,The outage was resolved. It would have been nice to get a notification.,4
C00690,The outage was resolved. It would have been nice to get a notification.,1
C00692,Technician arrived on time but the fix took longer than expected.,2
C00692,Very pleased with the resolution. Great team.,1
C00693,"Outstanding service quality, no issues whatsoever.",3
C00693,"Outstanding service quality, no issues whatsoever.",2
C00695,The new meter reading service is fantastic.,2
C00695,Billing seems correct this month. Last month there was a small issue.,3
C00697,Service is generally okay. Had a minor billing discrepancy last month.,3
C00699,Had to follow up twice to get my meter reading corrected.,2
C00699,"Quick and helpful customer service, thank you!",1
C00700,The support team was extremely helpful and resolved my issue quickly.,2
C00701,"Outstanding service quality, no issues whatsoever.",1
C00701,Service is generally okay. Had a minor billing discrepancy last month.,1
C00702,Account change was processed but took a few extra days.,3
C00702,Service interruption was brief. Would like better communication next time.,5
C00702,The outage was resolved. It would have been nice to get a notification.,3
C00702,The outage was resolved. It would have been nice to get a notification.,3
C00703,This is the worst experience I have ever had. Planning to switch provider immediately.,5
C00703,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00703,Service is generally okay. Had a minor billing discrepancy last month.,3
C00703,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00704,Technician arrived on time but the fix took longer than expected.,3
C00704,"Great experience, the technician was professional and efficient.",2
C00705,Billing seems correct this month. Last month there was a small issue.,1
C00705,Billing seems correct this month. Last month there was a small issue.,3
C00708,The support person was polite but couldn't fully resolve my issue.,3
C00708,Service interruption was brief. Would like better communication next time.,3
C00709,Technician arrived on time but the fix took longer than expected.,1
C00710,Billing seems correct this month. Last month there was a small issue.,5
C00710,Unresponsive support and endless hold times. Absolutely awful.,4
C00710,My service was cut off without warning. I demand an explanation.,4
C00710,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00710,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00710,Billing seems correct this month. Last month there was a small issue.,4
C00711,"Excellent response time, I am very satisfied.",1
C00711,"Excellent response time, I am very satisfied.",1
C00712,"Love the online portal, makes managing my account super easy.",3
C00712,"Quick and helpful customer service, thank you!",1
C00713,"Very happy with the service, everything works great.",1
C00713,The support team was extremely helpful and resolved my issue quickly.,2
C00714,"Great experience, the technician was professional and efficient.",2
C00716,"Love the online portal, makes managing my account super easy.",1
C00717,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00717,Unresponsive support and endless hold times. Absolutely awful.,5
C00717,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00717,The technician never showed up. I took a day off work for nothing.,5
C00717,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00720,No major problems but the website is a bit slow.,3
C00721,The new meter reading service is fantastic.,2
C00722,"Excellent response time, I am very satisfied.",2
C00723,"Great experience, the technician was professional and efficient.",1
C00725,The support person was polite but couldn't fully resolve my issue.,1
C00727,My billing issue was resolved within hours. Highly recommend.,2
C00727,Billing errors again! Third month in a row. Completely incompetent.,1
C00730,Nothing special to report. Service has been average.,3
C00731,Service interruption was brief. Would like better communication next time.,1
C00731,Had to follow up twice to get my meter reading corrected.,1
C00732,Very pleased with the resolution. Great team.,1
C00733,The support person was polite but couldn't fully resolve my issue.,2
C00733,"Very happy with the service, everything works great.",3
C00734,Service interruption was brief. Would like better communication next time.,2
C00736,Billing seems correct this month. Last month there was a small issue.,2
C00736,Very pleased with the resolution. Great team.,3
C00740,Service is generally okay. Had a minor billing discrepancy last month.,3
C00740,No major problems but the website is a bit slow.,2
C00741,My service was cut off without warning. I demand an explanation.,3
C00741,Unresponsive support and endless hold times. Absolutely awful.,3
C00741,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00743,"Quick and helpful customer service, thank you!",1
C00743,Technician arrived on time but the fix took longer than expected.,1
C00744,Technician arrived on time but the fix took longer than expected.,3
C00744,"Quick and helpful customer service, thank you!",3
C00745,The technician never showed up. I took a day off work for nothing.,4
C00745,My service was cut off without warning. I demand an explanation.,4
C00745,No major problems but the website is a bit slow.,4
C00745,The technician never showed up. I took a day off work for nothing.,5
C00745,No major problems but the website is a bit slow.,5
C00746,Technician arrived on time but the fix took longer than expected.,4
C00746,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00746,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00746,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00746,The outage was resolved. It would have been nice to get a notification.,5
C00747,This is the worst experience I have ever had. Planning to switch provider immediately.,2
C00747,Very pleased with the resolution. Great team.,1
C00748,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00748,Service interruption was brief. Would like better communication next time.,3
C00748,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00748,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00748,The technician never showed up. I took a day off work for nothing.,4
C00748,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00749,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00749,The technician never showed up. I took a day off work for nothing.,5
C00749,My outage has been going on for 5 days and no one cares. Disgusting.,4
C00751,Service interruption was brief. Would like better communication next time.,3
C00751,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00751,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00751,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00751,Had to follow up twice to get my meter reading corrected.,5
C00754,"Great experience, the technician was professional and efficient.",3
C00754,Had to follow up twice to get my meter reading corrected.,1
C00755,The new meter reading service is fantastic.,2
C00755,Very pleased with the resolution. Great team.,1
C00756,Account change was processed but took a few extra days.,2
C00759,Account change was processed but took a few extra days.,5
C00759,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00759,Billing errors again! Third month in a row. Completely incompetent.,5
C00759,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00759,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",3
C00759,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00760,"Excellent response time, I am very satisfied.",2
C00761,Unresponsive support and endless hold times. Absolutely awful.,4
C00761,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00761,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00761,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00761,Had to follow up twice to get my meter reading corrected.,5
C00761,Nothing special to report. Service has been average.,5
C00763,The support team was extremely helpful and resolved my issue quickly.,2
C00764,"Excellent response time, I am very satisfied.",2
C00764,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00765,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00765,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00765,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00765,My service was cut off without warning. I demand an explanation.,3
C00766,"Excellent response time, I am very satisfied.",1
C00767,The support team was extremely helpful and resolved my issue quickly.,3
C00767,"Great experience, the technician was professional and efficient.",1
C00768,My billing issue was resolved within hours. Highly recommend.,1
C00769,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00769,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00769,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00769,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00770,No major problems but the website is a bit slow.,3
C00771,Billing errors again! Third month in a row. Completely incompetent.,5
C00771,Had to follow up twice to get my meter reading corrected.,4
C00771,This is the worst experience I have ever had. Planning to switch provider immediately.,5
C00771,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00771,Unresponsive support and endless hold times. Absolutely awful.,5
C00771,Billing errors again! Third month in a row. Completely incompetent.,5
C00772,The technician never showed up. I took a day off work for nothing.,3
C00773,"Excellent response time, I am very satisfied.",2
C00773,Technician arrived on time but the fix took longer than expected.,3
C00774,The outage was resolved. It would have been nice to get a notification.,2
C00774,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00775,This is the worst experience I have ever had. Planning to switch provider immediately.,5
C00775,Unresponsive support and endless hold times. Absolutely awful.,5
C00775,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00775,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00775,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00776,The technician never showed up. I took a day off work for nothing.,1
C00777,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00777,No major problems but the website is a bit slow.,5
C00777,Unresponsive support and endless hold times. Absolutely awful.,4
C00777,The technician never showed up. I took a day off work for nothing.,4
C00777,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00778,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00778,Billing errors again! Third month in a row. Completely incompetent.,4
C00778,Unresponsive support and endless hold times. Absolutely awful.,5
C00778,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00778,My service was cut off without warning. I demand an explanation.,3
C00778,Billing errors again! Third month in a row. Completely incompetent.,4
C00779,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00779,I am done. Switching to a competitor as soon as possible. Nightmare.,4
C00779,Service interruption was brief. Would like better communication next time.,3
C00780,Unresponsive support and endless hold times. Absolutely awful.,5
C00780,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00780,My service was cut off without warning. I demand an explanation.,4
C00780,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00781,My billing issue was resolved within hours. Highly recommend.,1
C00782,My billing issue was resolved within hours. Highly recommend.,2
C00783,My billing issue was resolved within hours. Highly recommend.,3
C00783,"Excellent response time, I am very satisfied.",1
C00784,"Great experience, the technician was professional and efficient.",1
C00784,"Great experience, the technician was professional and efficient.",1
C00785,"Outstanding service quality, no issues whatsoever.",3
C00787,The technician never showed up. I took a day off work for nothing.,2
C00787,"Very happy with the service, everything works great.",3
C00788,Account change was processed but took a few extra days.,5
C00788,My service was cut off without warning. I demand an explanation.,3
C00788,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00789,Account change was processed but took a few extra days.,2
C00789,I am absolutely furious — my bill doubled for no reason and no one can explain it.,2
C00790,Service interruption was brief. Would like better communication next time.,4
C00790,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00790,This is the worst experience I have ever had. Planning to switch provider immediately.,5
C00790,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00790,The support person was polite but couldn't fully resolve my issue.,3
C00790,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00791,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",5
C00791,My outage has been going on for 5 days and no one cares. Disgusting.,5
C00791,Account change was processed but took a few extra days.,5
C00791,Nothing special to report. Service has been average.,5
C00792,"Very happy with the service, everything works great.",2
C00793,Billing seems correct this month. Last month there was a small issue.,1
C00794,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00794,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00794,My service was cut off without warning. I demand an explanation.,3
C00795,Unresponsive support and endless hold times. Absolutely awful.,5
C00795,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00795,My service was cut off without warning. I demand an explanation.,4
C00796,"Very happy with the service, everything works great.",1
C00797,Had to follow up twice to get my meter reading corrected.,1
C00797,"Excellent response time, I am very satisfied.",2
C00798,Billing errors again! Third month in a row. Completely incompetent.,3
C00798,I am absolutely furious — my bill doubled for no reason and no one can explain it.,4
C00798,My service was cut off without warning. I demand an explanation.,3
C00798,Billing errors again! Third month in a row. Completely incompetent.,5
C00798,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00800,The new meter reading service is fantastic.,2
C00801,"Very happy with the service, everything works great.",2
C00801,Very pleased with the resolution. Great team.,3
C00802,The support team was extremely helpful and resolved my issue quickly.,1
C00803,"Great experience, the technician was professional and efficient.",1
C00803,"Excellent response time, I am very satisfied.",1
C00804,No major problems but the website is a bit slow.,3
C00807,Service is generally okay. Had a minor billing discrepancy last month.,2
C00807,The support person was polite but couldn't fully resolve my issue.,1
C00808,"Great experience, the technician was professional and efficient.",3
C00809,I am absolutely furious — my bill doubled for no reason and no one can explain it.,1
C00809,The support team was extremely helpful and resolved my issue quickly.,3
C00810,"Love the online portal, makes managing my account super easy.",2
C00810,"Very happy with the service, everything works great.",1
C00811,"Love the online portal, makes managing my account super easy.",1
C00812,Service is generally okay. Had a minor billing discrepancy last month.,4
C00812,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00812,My service was cut off without warning. I demand an explanation.,3
C00812,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00812,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00812,Billing errors again! Third month in a row. Completely incompetent.,3
C00813,No major problems but the website is a bit slow.,1
C00815,Service is generally okay. Had a minor billing discrepancy last month.,1
C00816,The outage was resolved. It would have been nice to get a notification.,3
C00816,My service was cut off without warning. I demand an explanation.,4
C00816,The outage was resolved. It would have been nice to get a notification.,5
C00816,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00816,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00817,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00817,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00817,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00817,Unresponsive support and endless hold times. Absolutely awful.,4
C00817,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00817,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00818,Very pleased with the resolution. Great team.,2
C00818,This is the worst experience I have ever had. Planning to switch provider immediately.,1
C00821,Very pleased with the resolution. Great team.,1
C00821,"Great experience, the technician was professional and efficient.",3
C00822,Service interruption was brief. Would like better communication next time.,3
C00823,"Excellent response time, I am very satisfied.",3
C00824,"Very happy with the service, everything works great.",1
C00824,Had to follow up twice to get my meter reading corrected.,3
C00826,Had to follow up twice to get my meter reading corrected.,3
C00826,Service interruption was brief. Would like better communication next time.,5
C00826,Billing seems correct this month. Last month there was a small issue.,3
C00826,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00828,My service was cut off without warning. I demand an explanation.,1
C00829,Unresponsive support and endless hold times. Absolutely awful.,3
C00830,"Excellent response time, I am very satisfied.",2
C00831,"Love the online portal, makes managing my account super easy.",2
C00831,No major problems but the website is a bit slow.,3
C00832,Billing errors again! Third month in a row. Completely incompetent.,4
C00832,The technician never showed up. I took a day off work for nothing.,4
C00832,Service interruption was brief. Would like better communication next time.,4
C00832,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00832,Nothing special to report. Service has been average.,3
C00834,Nothing special to report. Service has been average.,2
C00834,"Quick and helpful customer service, thank you!",1
C00835,Nothing special to report. Service has been average.,4
C00835,Nothing special to report. Service has been average.,3
C00835,My service was cut off without warning. I demand an explanation.,3
C00835,I have called 7 times and nobody fixes the problem. I want to cancel my account.,3
C00835,Unresponsive support and endless hold times. Absolutely awful.,5
C00836,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00836,My service was cut off without warning. I demand an explanation.,4
C00836,Had to follow up twice to get my meter reading corrected.,4
C00836,I am done. Switching to a competitor as soon as possible. Nightmare.,5
C00836,Account change was processed but took a few extra days.,5
C00836,No major problems but the website is a bit slow.,4
C00837,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00837,The support team was extremely helpful and resolved my issue quickly.,2
C00838,"Outstanding service quality, no issues whatsoever.",1
C00839,Had to follow up twice to get my meter reading corrected.,2
C00839,I have called 7 times and nobody fixes the problem. I want to cancel my account.,2
C00840,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00840,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00840,This is the worst experience I have ever had. Planning to switch provider immediately.,4
C00843,"Quick and helpful customer service, thank you!",3
C00843,The support team was extremely helpful and resolved my issue quickly.,1
C00844,Unresponsive support and endless hold times. Absolutely awful.,5
C00844,Unresponsive support and endless hold times. Absolutely awful.,5
C00844,Unresponsive support and endless hold times. Absolutely awful.,5
C00844,The support person was polite but couldn't fully resolve my issue.,3
C00846,"Quick and helpful customer service, thank you!",2
C00846,Technician arrived on time but the fix took longer than expected.,3
C00848,"Terrible service, waited 3 weeks for someone to show up. Completely unacceptable.",4
C00848,I am done. Switching to a competitor as soon as possible. Nightmare.,3
C00848,The technician never showed up. I took a day off work for nothing.,4
C00848,I have called 7 times and nobody fixes the problem. I want to cancel my account.,4
C00849,Technician arrived on time but the fix took longer than expected.,5
C00849,The outage was resolved. It would have been nice to get a notification.,4
C00849,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00849,My service was cut off without warning. I demand an explanation.,5
C00849,I am absolutely furious — my bill doubled for no reason and no one can explain it.,3
C00849,My service was cut off without warning. I demand an explanation.,5
C00850,The support person was polite but couldn't fully resolve my issue.,1
C00850,Billing seems correct this month. Last month there was a small issue.,1
C00851,My service was cut off without warning. I demand an explanation.,3
C00851,I am absolutely furious — my bill doubled for no reason and no one can explain it.,5
C00851,This is the worst experience I have ever had. Planning to switch provider immediately.,3
C00851,My outage has been going on for 5 days and no one cares. Disgusting.,3
C00851,Account change was processed but took a few extra days.,3
C00852,My billing issue was resolved within hours. Highly recommend.,2
C00852,Service is generally okay. Had a minor billing discrepancy last month.,3
C00853,No major problems but the website is a bit slow.,4
C00853,My outage has been going on for 5 days and no one cares. Disgusting.,4
C00853,I have called 7 times and nobody fixes the problem. I want to cancel my account.,5
C00853,Account change was processed but took a few extra days.,4
C00856,"Quick and helpful customer service, thank you!",3
