customer_id,complaint_date,complaint_category,comment,severity,resolution_time_days,escalated,resolved
C00099,2023-06-22,Other,The technician arrived on time and fixed the problem efficiently.,2,0,0,1
C00402,2023-06-22,Outage,"Everything is working great, thank you.",2,18,0,1
C00396,2023-06-22,Other,Very satisfied with the quick response to my query.,3,9,1,0
C00254,2023-06-22,Billing,The bill seems higher than expected. Quite frustrated.,2,1,1,1
C00101,2023-06-23,Billing,The representative was very helpful and resolved my issue quickly.,3,14,0,0
C00429,2023-06-23,Outage,The representative was very helpful and resolved my issue quickly.,1,12,1,1
C00008,2023-06-23,Other,My meter reading was wrong and my bill is inflated.,4,14,0,0
C00471,2023-06-23,Billing,"Everything is working great, thank you.",2,19,0,1
C00401,2023-06-24,Billing,The representative was very helpful and resolved my issue quickly.,4,15,0,1
C00357,2023-06-24,Billing,"Everything is working great, thank you.",1,15,0,0
C00006,2023-06-24,Other,My meter reading was wrong and my bill is inflated.,5,7,0,0
C00054,2023-06-24,Billing,Calling to inquire about my current bill and payment options.,1,8,0,1
C00239,2023-06-25,Service Quality,The representative was very helpful and resolved my issue quickly.,1,11,1,1
C00169,2023-06-25,Meter Reading,I would like to update my contact details.,2,9,0,0
C00059,2023-06-25,Technical,I would like to update my contact details.,5,17,1,0
C00226,2023-06-25,Other,Calling to inquire about my current bill and payment options.,3,6,1,1
C00239,2023-06-26,Other,The technician arrived on time and fixed the problem efficiently.,5,14,0,0
C00423,2023-06-26,Technical,Calling to inquire about my current bill and payment options.,3,2,0,0
C00357,2023-06-26,Technical,I am not happy with the service. My issue has been going on for too long.,5,1,0,0
C00015,2023-06-26,Service Quality,Still waiting for the credit promised three weeks ago.,1,6,1,1
C00065,2023-06-27,Other,The representative was very helpful and resolved my issue quickly.,3,19,1,0
C00440,2023-06-27,Meter Reading,Happy with the service overall.,3,12,1,0
C00450,2023-06-27,Outage,I need to schedule a meter reading appointment.,1,17,0,1
C00042,2023-06-27,Technical,Worst customer experience. I will be switching providers.,4,17,0,1
C00164,2023-06-28,Billing,I have been overcharged for the third time this year.,3,3,0,1
C00329,2023-06-28,Technical,Very satisfied with the quick response to my query.,1,2,1,0
C00250,2023-06-28,Technical,Happy with the service overall.,5,14,0,0
C00097,2023-06-28,Service Quality,I would like to update my contact details.,5,11,1,1
C00199,2023-06-29,Technical,Very satisfied with the quick response to my query.,2,15,0,0
C00199,2023-06-29,Service Quality,"Three technicians, three no-shows. I took time off work for nothing.",2,7,1,0
C00275,2023-06-29,Other,"Three technicians, three no-shows. I took time off work for nothing.",3,3,0,0
C00276,2023-06-29,Billing,The representative was very helpful and resolved my issue quickly.,3,5,0,1
C00342,2023-06-30,Other,The bill seems higher than expected. Quite frustrated.,3,7,0,0
C00285,2023-06-30,Meter Reading,Still waiting for the credit promised three weeks ago.,3,13,1,1
C00405,2023-06-30,Other,I have been overcharged for the third time this year.,4,14,0,0
C00464,2023-06-30,Service Quality,I am not happy with the service. My issue has been going on for too long.,1,12,0,0
C00243,2023-07-01,Service Quality,Very satisfied with the quick response to my query.,5,2,0,1
C00060,2023-07-01,Service Quality,My meter reading was wrong and my bill is inflated.,1,10,0,1
C00497,2023-07-01,Billing,I have been overcharged for the third time this year.,1,4,1,1
C00304,2023-07-01,Outage,The technician arrived on time and fixed the problem efficiently.,2,12,1,0
C00232,2023-07-02,Billing,I need to schedule a meter reading appointment.,2,11,1,0
C00265,2023-07-02,Technical,I need to schedule a meter reading appointment.,1,17,0,0
C00266,2023-07-02,Technical,Still waiting for the credit promised three weeks ago.,3,11,0,1
C00389,2023-07-02,Service Quality,I have been overcharged for the third time this year.,2,4,0,0
C00193,2023-07-03,Outage,The technician arrived on time and fixed the problem efficiently.,4,14,1,1
C00437,2023-07-03,Outage,I called last week and was promised a callback that never came.,3,3,0,1
C00392,2023-07-03,Outage,I have been overcharged for the third time this year.,3,18,0,1
C00327,2023-07-03,Outage,"Three technicians, three no-shows. I took time off work for nothing.",5,6,0,1
C00124,2023-07-04,Meter Reading,I need to schedule a meter reading appointment.,1,3,0,0
C00226,2023-07-04,Other,I would like to update my contact details.,1,11,1,0
C00324,2023-07-04,Billing,Very satisfied with the quick response to my query.,3,14,1,1
C00081,2023-07-04,Technical,Worst customer experience. I will be switching providers.,2,12,0,1
C00137,2023-07-05,Technical,The technician arrived on time and fixed the problem efficiently.,1,10,0,1
C00387,2023-07-05,Meter Reading,The bill seems higher than expected. Quite frustrated.,1,1,1,1
C00137,2023-07-05,Technical,The technician arrived on time and fixed the problem efficiently.,4,15,1,0
C00240,2023-07-05,Service Quality,"Three technicians, three no-shows. I took time off work for nothing.",5,17,1,0
C00453,2023-07-06,Service Quality,I called last week and was promised a callback that never came.,2,10,0,1
C00465,2023-07-06,Other,The representative was very helpful and resolved my issue quickly.,1,3,0,0
C00012,2023-07-06,Other,I would like to update my contact details.,2,16,0,1
C00254,2023-07-06,Service Quality,Still waiting for the credit promised three weeks ago.,3,17,0,0
C00487,2023-07-07,Technical,The technician arrived on time and fixed the problem efficiently.,3,13,0,1
C00313,2023-07-07,Other,Calling to inquire about my current bill and payment options.,1,7,0,0
C00002,2023-07-07,Service Quality,The technician arrived on time and fixed the problem efficiently.,1,17,0,1
C00244,2023-07-07,Outage,Can you explain the tariff plans available?,4,13,1,0
C00088,2023-07-08,Service Quality,The representative was very helpful and resolved my issue quickly.,4,16,0,1
C00169,2023-07-08,Technical,Happy with the service overall.,3,15,1,1
C00457,2023-07-08,Service Quality,The technician arrived on time and fixed the problem efficiently.,3,19,1,1
C00164,2023-07-08,Service Quality,I have been overcharged for the third time this year.,5,3,1,1
C00174,2023-07-09,Other,Very satisfied with the quick response to my query.,5,2,1,1
C00193,2023-07-09,Billing,I am not happy with the service. My issue has been going on for too long.,4,11,1,0
C00445,2023-07-09,Service Quality,Calling to inquire about my current bill and payment options.,2,4,0,0
C00416,2023-07-09,Other,Happy with the service overall.,2,15,0,1
C00252,2023-07-10,Service Quality,Worst customer experience. I will be switching providers.,5,4,1,0
C00196,2023-07-10,Other,"Three technicians, three no-shows. I took time off work for nothing.",1,4,1,0
C00425,2023-07-10,Service Quality,"Three technicians, three no-shows. I took time off work for nothing.",4,1,1,0
C00302,2023-07-10,Other,"Everything is working great, thank you.",5,14,0,1
C00407,2023-07-11,Meter Reading,I need to schedule a meter reading appointment.,3,3,1,0
C00166,2023-07-11,Service Quality,I would like to update my contact details.,4,19,0,0
C00177,2023-07-11,Other,"Everything is working great, thank you.",2,17,0,1
C00459,2023-07-11,Billing,I am not happy with the service. My issue has been going on for too long.,3,1,1,1
C00014,2023-07-12,Billing,Calling to inquire about my current bill and payment options.,4,6,1,0
C00444,2023-07-12,Meter Reading,The representative was very helpful and resolved my issue quickly.,1,10,1,1
C00351,2023-07-12,Other,I am not happy with the service. My issue has been going on for too long.,2,3,1,1
C00069,2023-07-12,Meter Reading,The representative was very helpful and resolved my issue quickly.,5,19,0,0
C00078,2023-07-13,Technical,Still waiting for the credit promised three weeks ago.,1,7,0,1
C00441,2023-07-13,Service Quality,The representative was very helpful and resolved my issue quickly.,1,0,1,0
C00061,2023-07-13,Technical,"Everything is working great, thank you.",4,4,1,0
C00159,2023-07-13,Billing,The representative was very helpful and resolved my issue quickly.,1,13,1,1
C00112,2023-07-14,Billing,I need to schedule a meter reading appointment.,5,12,1,0
C00263,2023-07-14,Outage,Happy with the service overall.,1,12,1,0
C00406,2023-07-14,Technical,Worst customer experience. I will be switching providers.,5,2,1,1
C00438,2023-07-14,Technical,The bill seems higher than expected. Quite frustrated.,5,6,1,1
C00169,2023-07-15,Meter Reading,Calling to inquire about my current bill and payment options.,5,4,0,1
C00097,2023-07-15,Other,The representative was very helpful and resolved my issue quickly.,5,5,1,1
C00412,2023-07-15,Service Quality,I am not happy with the service. My issue has been going on for too long.,4,6,0,1
C00120,2023-07-15,Technical,Can you explain the tariff plans available?,1,8,1,0
C00458,2023-07-16,Service Quality,Very satisfied with the quick response to my query.,2,12,1,0
C00243,2023-07-16,Other,I have been overcharged for the third time this year.,1,3,0,0
C00159,2023-07-16,Technical,I need to schedule a meter reading appointment.,4,18,1,0
C00497,2023-07-16,Billing,"Everything is working great, thank you.",1,14,1,1
C00116,2023-07-17,Billing,Very satisfied with the quick response to my query.,1,8,1,1
C00187,2023-07-17,Service Quality,Still waiting for the credit promised three weeks ago.,3,3,0,1
C00290,2023-07-17,Outage,Very satisfied with the quick response to my query.,1,3,0,1
C00433,2023-07-17,Billing,Calling to inquire about my current bill and payment options.,4,1,1,1
C00469,2023-07-18,Billing,Happy with the service overall.,4,19,1,1
C00284,2023-07-18,Outage,Calling to inquire about my current bill and payment options.,3,19,1,0
C00277,2023-07-18,Meter Reading,Very satisfied with the quick response to my query.,1,9,1,0
C00383,2023-07-18,Billing,"Everything is working great, thank you.",2,5,1,0
C00345,2023-07-19,Outage,"Everything is working great, thank you.",4,16,1,0
C00195,2023-07-19,Meter Reading,I have been overcharged for the third time this year.,5,0,0,1
C00080,2023-07-19,Billing,"Everything is working great, thank you.",1,0,1,0
C00415,2023-07-19,Technical,The technician arrived on time and fixed the problem efficiently.,4,13,1,1
C00021,2023-07-20,Meter Reading,"Everything is working great, thank you.",2,6,1,0
C00373,2023-07-20,Outage,Still waiting for the credit promised three weeks ago.,1,11,1,0
C00398,2023-07-20,Technical,The representative was very helpful and resolved my issue quickly.,1,6,1,0
C00261,2023-07-20,Service Quality,Still waiting for the credit promised three weeks ago.,5,5,1,0
C00106,2023-07-21,Service Quality,I need to schedule a meter reading appointment.,4,1,1,1
C00238,2023-07-21,Billing,The bill seems higher than expected. Quite frustrated.,2,2,1,1
C00179,2023-07-21,Other,Still waiting for the credit promised three weeks ago.,4,2,1,0
C00029,2023-07-21,Meter Reading,I called last week and was promised a callback that never came.,5,13,0,1
C00481,2023-07-22,Other,Very satisfied with the quick response to my query.,1,8,0,1
C00451,2023-07-22,Meter Reading,I am not happy with the service. My issue has been going on for too long.,5,18,0,0
C00231,2023-07-22,Service Quality,I would like to update my contact details.,1,3,0,1
C00267,2023-07-22,Outage,"Three technicians, three no-shows. I took time off work for nothing.",2,16,1,0
C00049,2023-07-23,Other,I would like to update my contact details.,5,9,0,0
C00374,2023-07-23,Other,Calling to inquire about my current bill and payment options.,5,19,0,0
C00310,2023-07-23,Outage,My meter reading was wrong and my bill is inflated.,5,3,0,0
C00311,2023-07-23,Outage,The technician arrived on time and fixed the problem efficiently.,1,17,1,0
C00293,2023-07-24,Billing,I called last week and was promised a callback that never came.,3,11,0,0
C00334,2023-07-24,Outage,Still waiting for the credit promised three weeks ago.,2,5,1,0
C00229,2023-07-24,Technical,Calling to inquire about my current bill and payment options.,1,16,1,0
C00423,2023-07-24,Technical,I need to schedule a meter reading appointment.,1,13,0,1
C00102,2023-07-25,Other,I am not happy with the service. My issue has been going on for too long.,5,18,0,1
C00216,2023-07-25,Outage,I have been overcharged for the third time this year.,3,13,1,0
C00366,2023-07-25,Meter Reading,I need to schedule a meter reading appointment.,5,17,1,0
C00270,2023-07-25,Billing,Still waiting for the credit promised three weeks ago.,5,3,0,0
C00296,2023-07-26,Billing,Very satisfied with the quick response to my query.,5,3,0,1
C00152,2023-07-26,Meter Reading,The technician arrived on time and fixed the problem efficiently.,1,1,1,1
C00185,2023-07-26,Service Quality,The technician arrived on time and fixed the problem efficiently.,2,6,1,0
C00167,2023-07-26,Meter Reading,Worst customer experience. I will be switching providers.,4,7,0,0
C00455,2023-07-27,Meter Reading,Calling to inquire about my current bill and payment options.,4,13,1,1
C00440,2023-07-27,Other,I called last week and was promised a callback that never came.,3,8,0,1
C00432,2023-07-27,Meter Reading,The technician arrived on time and fixed the problem efficiently.,5,19,1,0
C00213,2023-07-27,Other,Can you explain the tariff plans available?,5,18,0,0
C00047,2023-07-28,Other,"Everything is working great, thank you.",1,17,1,1
C00475,2023-07-28,Service Quality,I would like to update my contact details.,2,18,0,0
C00165,2023-07-28,Other,I need to schedule a meter reading appointment.,1,7,1,0
C00261,2023-07-28,Billing,Calling to inquire about my current bill and payment options.,5,5,0,1
C00218,2023-07-29,Service Quality,Worst customer experience. I will be switching providers.,5,8,0,1
C00328,2023-07-29,Other,The bill seems higher than expected. Quite frustrated.,4,14,0,0
C00045,2023-07-29,Other,The representative was very helpful and resolved my issue quickly.,3,11,0,0
C00473,2023-07-29,Other,Worst customer experience. I will be switching providers.,1,8,1,1
C00145,2023-07-30,Technical,I would like to update my contact details.,4,3,0,1
C00193,2023-07-30,Service Quality,Very satisfied with the quick response to my query.,3,7,0,1
C00471,2023-07-30,Other,Worst customer experience. I will be switching providers.,3,12,1,1
C00066,2023-07-30,Other,The bill seems higher than expected. Quite frustrated.,5,4,1,0
C00345,2023-07-31,Billing,I would like to update my contact details.,3,11,1,0
C00038,2023-07-31,Technical,Still waiting for the credit promised three weeks ago.,5,8,1,1
C00386,2023-07-31,Billing,Worst customer experience. I will be switching providers.,5,12,0,1
C00122,2023-07-31,Service Quality,Still waiting for the credit promised three weeks ago.,3,19,0,1
C00219,2023-08-01,Meter Reading,The representative was very helpful and resolved my issue quickly.,3,17,0,1
C00404,2023-08-01,Billing,I need to schedule a meter reading appointment.,5,14,0,0
C00360,2023-08-01,Billing,I need to schedule a meter reading appointment.,5,12,1,0
C00113,2023-08-01,Outage,I need to schedule a meter reading appointment.,3,4,0,0
C00473,2023-08-02,Billing,Calling to inquire about my current bill and payment options.,4,3,0,0
C00268,2023-08-02,Service Quality,Calling to inquire about my current bill and payment options.,3,19,0,1
C00144,2023-08-02,Other,Still waiting for the credit promised three weeks ago.,5,8,0,0
C00010,2023-08-02,Other,Calling to inquire about my current bill and payment options.,1,10,1,0
C00444,2023-08-03,Technical,Very satisfied with the quick response to my query.,1,4,0,0
C00167,2023-08-03,Meter Reading,I need to schedule a meter reading appointment.,5,1,1,1
C00434,2023-08-03,Service Quality,Worst customer experience. I will be switching providers.,2,12,1,0
C00116,2023-08-03,Service Quality,I have been overcharged for the third time this year.,3,1,1,0
C00382,2023-08-04,Outage,Still waiting for the credit promised three weeks ago.,5,14,1,1
C00082,2023-08-04,Meter Reading,"Three technicians, three no-shows. I took time off work for nothing.",5,1,1,0
C00089,2023-08-04,Other,I have been overcharged for the third time this year.,3,4,1,0
C00114,2023-08-04,Technical,Worst customer experience. I will be switching providers.,1,17,0,1
C00112,2023-08-05,Other,Very satisfied with the quick response to my query.,5,18,0,1
C00276,2023-08-05,Meter Reading,Happy with the service overall.,5,16,1,0
C00465,2023-08-05,Other,The bill seems higher than expected. Quite frustrated.,4,18,1,1
C00426,2023-08-05,Meter Reading,The bill seems higher than expected. Quite frustrated.,3,3,0,1
C00146,2023-08-06,Billing,Happy with the service overall.,1,19,0,1
C00203,2023-08-06,Meter Reading,Very satisfied with the quick response to my query.,5,12,0,1
C00456,2023-08-06,Meter Reading,Still waiting for the credit promised three weeks ago.,5,15,1,0
C00108,2023-08-06,Billing,"Three technicians, three no-shows. I took time off work for nothing.",3,12,0,0
C00027,2023-08-07,Meter Reading,I called last week and was promised a callback that never came.,4,17,0,1
C00292,2023-08-07,Service Quality,"Three technicians, three no-shows. I took time off work for nothing.",3,2,0,0
C00389,2023-08-07,Outage,Still waiting for the credit promised three weeks ago.,3,10,1,1
C00194,2023-08-07,Service Quality,I have been overcharged for the third time this year.,4,14,0,0
C00290,2023-08-08,Outage,The bill seems higher than expected. Quite frustrated.,2,16,0,0
C00302,2023-08-08,Technical,The representative was very helpful and resolved my issue quickly.,2,7,0,0
C00235,2023-08-08,Service Quality,Can you explain the tariff plans available?,2,8,1,1
C00391,2023-08-08,Other,Very satisfied with the quick response to my query.,5,16,1,1
C00464,2023-08-09,Other,Can you explain the tariff plans available?,4,5,0,1
C00011,2023-08-09,Outage,Calling to inquire about my current bill and payment options.,4,18,0,0
C00401,2023-08-09,Technical,I would like to update my contact details.,3,15,0,0
C00326,2023-08-09,Other,The technician arrived on time and fixed the problem efficiently.,3,15,0,1
C00218,2023-08-10,Meter Reading,Can you explain the tariff plans available?,4,1,0,0
C00193,2023-08-10,Outage,Very satisfied with the quick response to my query.,2,16,0,0
C00264,2023-08-10,Service Quality,Can you explain the tariff plans available?,3,1,1,0
C00372,2023-08-10,Billing,Happy with the service overall.,3,0,1,1
C00285,2023-08-11,Service Quality,My meter reading was wrong and my bill is inflated.,5,3,1,1
C00278,2023-08-11,Service Quality,My meter reading was wrong and my bill is inflated.,4,14,0,1
C00121,2023-08-11,Meter Reading,The technician arrived on time and fixed the problem efficiently.,4,14,0,1
C00219,2023-08-11,Meter Reading,I am not happy with the service. My issue has been going on for too long.,2,8,1,0
C00223,2023-08-12,Other,I called last week and was promised a callback that never came.,2,0,0,0
C00025,2023-08-12,Service Quality,I would like to update my contact details.,2,8,1,1
C00332,2023-08-12,Billing,Worst customer experience. I will be switching providers.,5,18,1,1
C00258,2023-08-12,Meter Reading,The technician arrived on time and fixed the problem efficiently.,4,9,1,0
C00224,2023-08-13,Other,I called last week and was promised a callback that never came.,1,12,1,1
C00492,2023-08-13,Billing,The representative was very helpful and resolved my issue quickly.,4,15,1,1
C00092,2023-08-13,Other,"Everything is working great, thank you.",2,3,1,1
C00264,2023-08-13,Billing,I would like to update my contact details.,2,2,0,0
